timestamp,Temperature
1557792019313,30.4099998474
1557792049451,30.4899997711
1557792079444,30.5499992371
1557792109453,30.6200008392
1557792139446,30.6800003052
1557792169548,30.7399997711
1557792199617,30.7900009155
1557792229702,30.8299999237
1557792259781,30.8700008392
1557792289861,30.9300003052
1557792319962,30.9500007629
1557792350032,30.9799995422
1557792380121,31
1557792410201,31.0499992371
1557792440289,31.0699996948
1557792470371,31.1100006104
1557792500441,31.1299991608
1557792530517,31.1599998474
1557792560618,31.1800003052
1557792590698,31.2000007629
1557792620770,31.2299995422
1557792650853,31.2399997711
1557792680943,31.25
1557792711012,31.2800006866
1557792741121,31.2999992371
1557792771215,31.2999992371
1557792801283,31.3199996948
1557792831356,31.3299999237
1557792861427,31.3299999237
1557792891528,31.3400001526
1557792921627,31.3500003815
1557792951693,31.3500003815
1557792981810,31.3700008392
1557793011841,31.3700008392
1557793041926,31.3799991608
1557793072013,31.3899993896
1557793102117,31.3899993896
1557793132172,31.3899993896
1557793162264,31.4099998474
1557793192368,31.4099998474
1557793222419,31.4099998474
1557793252515,31.4300003052
1557793282588,31.4400005341
1557793312657,31.4400005341
1557793342780,31.4400005341
1557793372842,31.4300003052
1557793402939,31.4400005341
1557793432990,31.4400005341
1557793463084,31.4400005341
1557793493177,31.4400005341
1557793523232,31.4300003052
1557793553330,31.4400005341
1557793583419,31.4400005341
1557793613481,31.4300003052
1557793643578,31.4400005341
1557793673658,31.4099998474
1557793703772,31.4099998474
1557793733813,31.4099998474
1557793763949,31.4099998474
1557793794218,31.4099998474
1557793824215,31.3899993896
1557793854422,31.3899993896
1557793884502,31.3799991608
1557793914440,31.3899993896
1557793944580,31.3799991608
1557793974558,31.3799991608
1557794004560,31.3799991608
1557794034652,31.3799991608
1557794064734,31.3799991608
1557794094813,31.3799991608
1557794124878,31.3700008392
1557794154977,31.3700008392
1557794185086,31.3799991608
1557794215128,31.3700008392
1557794245214,31.3700008392
1557794275299,31.3600006104
1557794305391,31.3500003815
1557794335456,31.3500003815
1557794365537,31.3400001526
1557794395626,31.3400001526
1557794425711,31.3299999237
1557794455792,31.3400001526
1557794485885,31.3500003815
1557794515971,31.3400001526
1557794546032,31.3299999237
1557794576154,31.3400001526
1557794606212,31.3199996948
1557794636286,31.3199996948
1557794666394,31.3299999237
1557794696456,31.3299999237
1557794726569,31.3299999237
1557794756625,31.3299999237
1557794786717,31.3299999237
1557794816786,31.3299999237
1557794846879,31.3400001526
1557794876950,31.3600006104
1557794907041,31.3700008392
1557794937120,31.3799991608
1557794967209,31.4099998474
1557794997267,31.4300003052
1557795027364,31.4400005341
1557795057431,31.4500007629
1557795087529,31.4599990845
1557795117614,31.4799995422
1557795147689,31.4799995422
1557795177768,31.4899997711
1557795207892,31.5100002289
1557795237938,31.5100002289
1557795268012,31.5200004578
1557795298127,31.5400009155
1557795328205,31.5499992371
1557795358274,31.5499992371
1557795388338,31.5499992371
1557795418414,31.5599994659
1557795448533,31.5599994659
1557795478600,31.5699996948
1557795508702,31.5699996948
1557795538762,31.5799999237
1557795568851,31.5699996948
1557795598924,31.5799999237
1557795629117,31.5699996948
1557795659259,31.5900001526
1557795689118,32.1599998474
1557795719439,32.4099998474
1557795749473,32.3499984741
1557795779608,32.2400016785
1557795809766,32.2999992371
1557795839892,32.4199981689
1557795869721,32.5400009155
1557795899772,32.6300010681
1557795929819,32.7400016785
1557795960043,32.6500015259
1557795990002,32.3100013733
1557796020068,32.0299987793
1557796050162,31.8500003815
1557796080251,31.5400009155
1557796110332,31.2299995422
1557796140391,31.0200004578
1557796170497,30.7399997711
1557796200564,30.4899997711
1557796230657,30.3099994659
