timestamp,Temperature
1557360006679,30.5200004578
1557360036776,30.3700008392
1557360066916,30.2600002289
1557360096921,30.2399997711
1557360127047,30.3299999237
1557360157085,30.4300003052
1557360187188,30.4300003052
1557360217272,30.4300003052
1557360247346,30.3799991608
1557360277475,30.4699993134
1557360307518,30.4699993134
1557360337589,30.5499992371
1557360367681,30.6499996185
1557360397768,30.7099990845
1557360427838,30.6900005341
1557360457913,30.6800003052
1557360488004,30.7800006866
1557360518093,30.8600006104
1557360548173,30.9699993134
1557360578239,31.0400009155
1557360608345,31.1000003815
1557360638423,31.2000007629
1557360668501,31.2800006866
1557360698585,31.2800006866
1557360728661,31.2800006866
1557360758734,31.2900009155
1557361125158,31.3400001526
1557361150034,31.3799991608
1557361180114,31.4099998474
1557361210188,31.4500007629
1557361240314,31.5200004578
1557361270372,31.9099998474
1557361300454,32.2900009155
1557361330527,32.5900001526
1557361360647,32.8300018311
1557361390684,33.0200004578
1557361420777,33.1300010681
1557361450869,33.1899986267
1557361480972,33.2200012207
1557361511029,33.25
1557361541117,33.2799987793
1557361571192,33.2900009155
1557361601285,33.3100013733
1557361631357,33.3199996948
1557361661424,33.3400001526
1557361691522,33.3499984741
1557361721625,33.3699989319
1557361751682,33.3899993896
1557361781771,33.4099998474
1557361811837,33.4199981689
1557361841926,33.4300003052
1557361871997,33.4599990845
1557361902092,33.4900016785
1557361932188,33.4900016785
1557361962261,33.5099983215
1557361992347,33.5200004578
1557362022418,33.5299987793
1557362052507,33.5299987793
1557362082576,33.5699996948
1557362112677,33.5699996948
1557362142748,33.5800018311
1557362172854,33.5900001526
1557362202922,33.5900001526
1557362232990,33.5999984741
1557362263072,33.5999984741
1557362293166,33.6199989319
1557362323256,33.6300010681
1557362353314,33.6300010681
1557362383414,33.6599998474
1557362413521,33.6699981689
1557362443577,33.6699981689
1557362473650,33.6599998474
1557362503749,33.6599998474
1557362533824,33.6599998474
1557362564076,33.6599998474
1557362593999,33.6699981689
1557362624082,33.6899986267
1557362654161,33.6899986267
1557362684236,33.7000007629
1557362714410,33.7099990845
1557362744412,33.7200012207
1557362774519,33.7400016785
1557362804587,33.7200012207
1557362834651,33.7200012207
1557362864723,33.7099990845
1557362894797,33.7299995422
1557362924883,33.7299995422
1557362954966,33.75
1557362985068,33.75
1557363015150,33.7700004578
1557363045220,33.7799987793
1557363075315,33.7799987793
1557363105401,33.7799987793
1557363135480,33.7900009155
1557363165575,33.7900009155
1557363195650,33.7999992371
1557363225712,33.7999992371
1557363255796,33.8100013733
1557363285906,33.8100013733
1557363315953,33.8100013733
1557363346052,33.8100013733
1557363376129,33.8199996948
1557363406199,33.8199996948
1557363436290,33.8199996948
1557363466380,33.7900009155
1557363496467,33.7999992371
1557363526544,33.7999992371
1557363556626,33.8100013733
1557363586719,33.8199996948
1557363616795,33.8400001526
1557363646876,33.8499984741
1557363676964,33.8699989319
1557363707048,33.8699989319
1557363737121,33.8800010681
1557363767199,33.8100013733
1557363797281,33.7700004578
1557363827367,33.7400016785
1557363857444,33.7000007629
1557363887581,33.6800003052
1557363917615,33.6399993896
1557363947692,33.6100006104
1557363977801,33.5900001526
1557364007865,33.5800018311
1557364037956,33.5400009155
1557364068020,33.5200004578
1557364098119,33.5
1557364128199,33.4799995422
1557364158274,33.4599990845
1557364188409,33.4399986267
1557364218447,33.4300003052
1557364248543,33.4199981689
1557364278606,33.4000015259
1557364308705,33.4000015259
1557364338764,33.4099998474
1557364368866,33.4099998474
1557364398930,33.4099998474
1557364429052,33.4000015259
1557364459135,33.4000015259
1557364489199,33.4000015259
1557364519331,33.4000015259
1557364549349,33.3699989319
1557364579549,33.4300003052
1557364609579,33.4599990845
1557364639687,33.4099998474
1557364669723,33.3199996948
1557364699824,33.1899986267
1557364730116,33
1557364759919,32.7900009155
1557364789995,32.5900001526
1557364820106,32.3800010681
1557364850156,32.2400016785
1557364880270,32.0800018311
1557364910322,31.9899997711
1557364940441,31.8799991608
1557364970512,31.8199996948
1557365000571,31.75
1557365030653,31.7099990845
1557365060746,31.6800003052
1557365090816,31.75
1557365120913,31.8299999237
1557365151003,31.9599990845
1557365181061,32.0400009155
1557365211161,32.0200004578
1557365241240,32.2400016785
1557365271314,32.2000007629
1557365301419,32.2700004578
1557365331477,32.3400001526
1557365361576,32.3100013733
1557365391645,32.4599990845
1557365421732,32.5200004578
1557365451828,32.5400009155
1557365481896,32.4599990845
1557365511970,32.3499984741
1557365542086,32.5699996948
1557365572154,32.5600013733
1557365602276,32.7000007629
1557365632316,32.75
1557365662385,32.8100013733
1557365692536,32.8499984741
1557365722575,32.8800010681
1557365752647,32.9199981689
1557365782713,32.9399986267
1557365812812,32.9599990845
1557365842877,33.0099983215
1557365872963,33.0200004578
1557365903046,33.0400009155
1557365933136,33.0499992371
1557365963207,33.0800018311
1557365993294,33.0800018311
1557366023368,33.0999984741
1557366053487,33.1199989319
1557366083549,33.1300010681
1557366113616,33.1500015259
1557366143715,33.1500015259
1557366173808,33.2099990845
1557366203875,33.25
1557366233954,33.2900009155
1557366264046,33.2799987793
1557366294142,33.2900009155
1557366324188,33.2999992371
1557366354363,33.2999992371
1557366384378,33.2900009155
1557366414441,33.2799987793
1557366444534,33.2900009155
1557366474622,33.2799987793
1557366504685,33.2799987793
1557366534772,33.2599983215
1557366564869,33.2900009155
1557366594933,33.2700004578
1557366625026,33.2599983215
1557366655093,33.25
1557366685207,33.25
1557366715295,33.25
1557366745355,33.25
1557366775440,33.25
1557366805525,33.2400016785
1557366835604,33.2299995422
1557366865673,33.25
1557366895781,33.25
1557366925848,33.25
1557366955926,33.25
1557366986029,33.25
1557367016113,33.25
1557367046185,33.25
1557367076258,33.2799987793
1557367106368,33.2799987793
1557367136413,33.2900009155
1557367166499,33.2900009155
1557367196604,33.2999992371
1557367226668,33.3100013733
1557367256758,33.3100013733
1557367286827,33.3199996948
1557367316918,33.3300018311
1557367347015,33.3400001526
1557367377080,33.3699989319
1557367407207,33.3699989319
1557367437268,33.3699989319
1557367467354,33.3800010681
1557367497478,33.4000015259
1557367527561,33.4099998474
1557367557619,33.4300003052
1557367587668,33.4599990845
1557367617748,33.4599990845
1557367647843,33.5
1557367677908,33.6100006104
1557367707987,33.7099990845
1557367738099,33.7900009155
1557367768142,33.8800010681
1557367798228,33.9399986267
1557367828318,33.9500007629
1557367858409,33.9700012207
1557367888493,33.9700012207
1557367918552,33.9599990845
1557367948639,33.9700012207
1557367978734,33.9700012207
1557368008797,33.9700012207
1557368038908,33.9700012207
1557368068988,33.9700012207
1557368099058,33.9900016785
1557368129147,33.9900016785
1557368159235,33.9900016785
1557368189291,34.0200004578
1557368219992,34.0299987793
1557368250085,34.0299987793
1557368280166,34.0400009155
1557368310243,34.0299987793
1557368340322,34.0400009155
1557368370408,34.0200004578
1557368400486,33.9900016785
1557368430554,33.9900016785
1557368460641,33.9700012207
1557368490716,33.9900016785
1557368520840,33.9799995422
1557368550894,33.9000015259
1557368580965,33.9000015259
1557368611065,33.9500007629
1557368641147,33.9199981689
1557368671312,33.8699989319
1557368701343,33.8300018311
1557368731387,33.8100013733
1557368761499,33.7799987793
1557368791551,33.7700004578
1557368821666,33.6899986267
1557368851704,33.6300010681
1557368881828,33.6300010681
1557368911895,33.5900001526
1557368941954,33.5900001526
1557368972046,33.5800018311
1557369002135,33.5600013733
1557369032199,33.5
1557370778780,0
1557370793554,30.6800003052
