timestamp,CaloriesToday,Calories
1557449653951,773,19011
1557449654941,773,19011
1557449655978,773,19011
1557449657096,773,19011
1557449658023,773,19012
1557449659041,773,19012
1557449660108,773,19012
1557449661106,773,19012
1557449662168,773,19012
1557449663451,773,19012
1557449664174,773,19012
1557449665208,773,19012
1557449666215,773,19012
1557449667366,773,19012
1557449668581,773,19012
1557449669488,773,19012
1557449670333,773,19012
1557449671334,773,19012
1557449672480,773,19012
1557449673388,773,19012
1557449674420,774,19012
1557449675448,774,19012
1557449676458,774,19012
1557449677516,774,19012
1557449678555,774,19012
1557449679545,774,19012
1557449680900,774,19012
1557449681876,774,19012
1557449682884,774,19012
1557449683628,774,19012
1557449684682,775,19012
1557449685884,775,19012
1557449686721,775,19012
1557449687744,775,19012
1557449688779,775,19012
1557449689786,775,19012
1557449690855,775,19012
1557449692207,775,19012
1557449693296,775,19012
1557449693886,775,19012
1557449694889,775,19012
1557449695929,775,19012
1557449696975,775,19012
1557449698331,775,19012
1557449699009,775,19012
1557449700038,775,19013
1557449701048,775,19013
1557449702164,775,19013
1557449703486,775,19013
1557449704134,775,19013
1557449705127,775,19013
1557449706158,775,19013
1557449707298,775,19013
1557449708576,775,19013
1557449709256,775,19013
1557449710278,775,19013
1557449711303,775,19013
1557449712443,775,19013
1557449713763,775,19013
1557449714378,775,19013
1557449715411,775,19013
1557449716406,775,19013
1557449717678,775,19013
1557449718814,776,19013
1557449719472,776,19013
1557449720507,776,19013
1557449721565,776,19013
1557449722708,776,19013
1557449723876,776,19013
1557449724625,776,19013
1557449725615,776,19013
1557449726647,776,19013
1557449727853,776,19013
1557449728724,776,19013
1557449729718,776,19014
1557449730751,776,19014
1557449731797,776,19014
1557449733261,776,19014
1557449733824,776,19014
1557449734834,776,19014
1557449735858,776,19014
1557449736914,776,19014
1557449737908,776,19014
1557449738961,776,19014
1557449739969,776,19014
1557449740992,776,19014
1557449742100,776,19014
1557449743051,776,19014
1557449744071,776,19014
1557449745085,776,19014
1557449746124,776,19014
1557449747309,777,19014
1557449748216,777,19014
1557449749241,777,19014
1557449750207,777,19014
1557449751249,777,19014
1557449752465,777,19014
1557449753358,777,19014
1557449754303,777,19014
1557449755316,777,19014
1557449756344,777,19014
1557449757465,777,19014
1557449758417,777,19014
1557449759449,777,19015
1557449760461,777,19015
1557449761495,777,19015
1557449762496,777,19015
1557449763525,777,19015
1557449764586,777,19015
