timestamp,CaloriesToday,Calories
1557798818129,2,8815
1557798819186,2,8815
1557798820176,2,8815
1557798821203,2,8815
1557798822233,2,8815
1557798823246,2,8815
1557798824275,2,8815
1557798825308,2,8815
1557798826328,2,8815
1557798827345,2,8815
1557798828381,2,8815
1557798829423,2,8815
1557798830424,2,8815
1557798831545,2,8815
1557798832507,2,8815
1557798833537,2,8815
1557798834516,2,8815
1557798835655,2,8815
1557798836566,2,8815
1557798837580,2,8815
1557798838610,2,8815
1557798839650,2,8815
1557798840674,2,8815
1557798841681,2,8815
1557798842718,2,8815
1557798843726,2,8815
1557798844753,2,8815
1557798845862,2,8815
1557798846829,2,8815
1557798847844,2,8815
1557798848860,2,8815
1557798849887,2,8815
1557798850903,2,8815
1557798851930,2,8815
1557798852987,2,8815
1557798853969,2,8815
1557798854996,2,8815
1557798856027,2,8815
1557798857073,2,8815
1557798858067,2,8815
1557798859099,2,8815
1557798860113,2,8815
1557798861164,2,8815
1557798862171,2,8815
1557798863202,2,8815
1557798864209,2,8815
1557798865238,2,8815
1557798866287,2,8815
1557798867284,2,8815
1557798868313,2,8815
1557798869348,3,8816
1557798870374,3,8816
1557798871387,3,8816
1557798872412,3,8816
1557798873477,3,8816
1557798874481,3,8816
1557798875497,3,8816
1557798876525,3,8816
1557798877543,3,8816
1557798878556,3,8816
1557798879594,3,8816
1557798880621,3,8816
1557798881631,3,8816
1557798882685,3,8816
1557798883684,3,8816
1557798884701,3,8816
1557798885751,3,8816
1557798886780,3,8816
1557798887772,3,8816
1557798888824,3,8816
1557798889834,3,8816
1557798890857,3,8816
1557798891887,3,8816
1557798892918,3,8816
1557798893939,3,8816
1557798894961,3,8816
1557798895988,3,8816
1557798896997,3,8816
1557798898095,3,8816
1557798899113,3,8816
1557798900069,3,8816
1557798901099,3,8816
1557798902225,3,8816
1557798903176,3,8816
1557798904214,3,8816
1557798905200,3,8816
1557798906299,3,8816
1557798907243,3,8816
1557798908287,3,8816
1557798909302,3,8816
1557798910317,3,8816
1557798911378,3,8816
1557798912377,3,8816
1557798913386,3,8816
1557798914477,3,8816
1557798915448,3,8816
1557798916512,3,8816
1557798917524,3,8816
1557798918549,3,8816
1557798919543,3,8816
1557798920575,3,8816
1557798921592,3,8816
1557798922619,3,8816
1557798923637,3,8816
1557798924689,3,8816
1557798925694,3,8816
1557798926719,3,8816
1557798927731,3,8816
1557798928758,3,8816
1557798929801,3,8816
1557798930799,3,8816
1557798931832,3,8816
1557798932862,3,8816
1557798933887,3,8816
1557798934906,3,8816
1557798935928,3,8816
1557798936963,3,8816
1557798937978,4,8817
1557798939039,4,8817
1557798940048,4,8817
1557798941065,4,8817
1557798942072,4,8817
1557798943095,4,8817
1557798944132,4,8817
1557798945149,4,8817
1557812528178,179,8992
1557812529170,179,8992
1557812530233,179,8993
1557812531307,179,8993
1557812532313,179,8993
1557812533314,179,8993
1557812534331,179,8993
