timestamp,status,temperature,level,plugged
1557532826030,CHARGING,332,95.0,AC
1557532838693,CHARGING,333,95.0,AC
1557532868702,CHARGING,333,96.0,AC
1557532886030,CHARGING,334,96.0,AC
1557532938712,CHARGING,336,96.0,AC
1557532978700,CHARGING,336,97.0,AC
1557533048711,CHARGING,336,97.0,AC
1557533098712,CHARGING,336,98.0,AC
1557533168704,CHARGING,336,98.0,AC
1557533228745,CHARGING,336,99.0,AC
1557533298720,CHARGING,335,99.0,AC
1557533366025,CHARGING,335,99.0,AC
1557533368697,FULL,335,100.0,AC
1557533438676,FULL,335,100.0,AC
1557533508691,FULL,335,100.0,AC
1557533546028,FULL,334,100.0,AC
1557533578695,FULL,334,100.0,AC
1557533648710,FULL,333,100.0,AC
1557533718725,FULL,333,100.0,AC
1557533786012,FULL,333,100.0,AC
1557533846014,FULL,333,100.0,AC
1557533858703,FULL,333,100.0,AC
1557533928700,FULL,333,100.0,AC
1557533966027,FULL,332,100.0,AC
1557534026020,FULL,331,100.0,AC
1557534068700,FULL,331,100.0,AC
1557534086030,FULL,331,100.0,AC
1557534138690,FULL,331,100.0,AC
1557534206019,FULL,331,100.0,AC
1557534266033,FULL,331,100.0,AC
1557534278708,FULL,330,100.0,AC
1557534386038,FULL,330,100.0,AC
1557534418701,FULL,330,100.0,AC
1557534446031,FULL,329,100.0,AC
1557534488719,FULL,329,100.0,AC
1557534506028,FULL,329,100.0,AC
1557534549237,FULL,329,100.0,AC
1557534549281,FULL,329,100.0,AC
1557534558697,FULL,329,100.0,AC
1557534626025,FULL,327,100.0,AC
1557534641567,DISCHARGING,327,100.0,UNDEFINED
1557534641643,DISCHARGING,328,100.0,UNDEFINED
1557534641699,DISCHARGING,328,100.0,UNDEFINED
1557534681474,DISCHARGING,327,100.0,UNDEFINED
1557534697868,DISCHARGING,327,100.0,UNDEFINED
1557534751460,DISCHARGING,323,100.0,UNDEFINED
1557534821465,DISCHARGING,317,100.0,UNDEFINED
1557534891490,DISCHARGING,316,100.0,UNDEFINED
1557534961483,DISCHARGING,317,100.0,UNDEFINED
1557535031476,DISCHARGING,317,100.0,UNDEFINED
1557535101537,DISCHARGING,315,100.0,UNDEFINED
1557535116424,DISCHARGING,316,100.0,UNDEFINED
1557535171467,DISCHARGING,312,100.0,UNDEFINED
1557535241402,DISCHARGING,309,100.0,UNDEFINED
1557535241459,DISCHARGING,310,100.0,UNDEFINED
1557535311465,DISCHARGING,305,100.0,UNDEFINED
1557535381469,DISCHARGING,300,100.0,UNDEFINED
1557535451467,DISCHARGING,296,100.0,UNDEFINED
1557535521475,DISCHARGING,293,100.0,UNDEFINED
1557535591476,DISCHARGING,292,100.0,UNDEFINED
1557535661471,DISCHARGING,292,100.0,UNDEFINED
