timestamp,CaloriesToday,Calories
1557364016043,627,3790
1557364017076,627,3790
1557364018120,627,3790
1557364019170,627,3790
1557364020191,627,3790
1557364021221,627,3790
1557364022255,627,3790
1557364023308,627,3790
1557364024330,627,3790
1557364025359,627,3790
1557364026407,627,3790
1557364027421,627,3790
1557364028476,627,3790
1557364029488,627,3790
1557364030532,627,3790
1557364031571,627,3790
1557364032614,627,3790
1557364033641,627,3790
1557364034679,627,3790
1557364035710,627,3790
1557364036747,627,3790
1557364037792,627,3790
1557364038826,627,3790
1557364039835,627,3790
1557364040892,627,3790
1557364041918,627,3790
1557364042950,627,3790
1557364043993,627,3790
1557364045012,627,3790
1557364046044,627,3790
1557364047098,627,3790
1557364048130,627,3790
1557364049159,627,3790
1557364050191,627,3790
1557364051238,627,3790
1557364052271,627,3790
1557364053301,627,3790
1557364054342,627,3790
1557364055382,627,3791
1557364056407,627,3791
1557364057434,628,3791
1557364058477,628,3791
1557364059521,628,3791
1557364060545,628,3791
1557364061583,628,3791
1557364062612,628,3791
1557364063644,628,3791
1557364064693,628,3791
1557364065729,628,3791
1557364066776,628,3791
1557364067801,628,3791
1557364068828,628,3791
1557364069848,628,3791
1557364070878,628,3791
1557364071906,628,3791
1557364072919,628,3791
1557364073971,628,3791
1557364074962,628,3791
1557364075990,628,3791
1557364077035,628,3791
1557364078062,628,3791
1557364079067,628,3791
1557364080093,628,3791
1557364081136,628,3791
1557364082175,628,3791
1557364083167,628,3791
1557364084229,628,3791
1557364085241,628,3791
1557364086249,628,3791
1557364087284,628,3791
1557364088297,628,3791
1557364089329,628,3791
1557364090358,628,3791
1557364091383,628,3791
1557364092406,628,3791
1557364093434,628,3791
1557364094450,628,3791
1557364095479,628,3791
1557364096515,628,3791
1557364097514,628,3791
1557364098539,628,3791
1557364099577,628,3791
1557364100585,628,3791
1557364101627,628,3792
1557364102642,628,3792
1557364103679,629,3792
1557364104702,629,3792
1557364105727,629,3792
1557364106744,629,3792
1557364107787,629,3792
1557364108806,629,3792
1557364109811,629,3792
1557364110841,629,3792
1557364111876,629,3792
1557364112884,629,3792
1557364113939,629,3792
1557364114971,629,3792
1557364115976,629,3792
1557364117003,629,3792
1557364118016,629,3792
1557364119062,629,3792
1557364120091,629,3792
1557364121117,629,3792
1557364122114,629,3792
1557364123151,629,3792
1557364124176,629,3792
1557364125202,629,3792
1557364126235,629,3792
1557364127244,629,3792
1557364128279,629,3792
1557364129305,629,3792
1557364130350,629,3792
1557364131344,629,3792
1557364132378,629,3792
1557364133413,629,3792
1557364134438,629,3792
1557364135444,629,3792
1557364136466,629,3792
1557364137495,629,3792
1557364138533,629,3792
1557364139545,629,3792
1557364140557,629,3792
1557364141603,629,3792
1557364142631,629,3792
1557364143651,629,3792
1557364144668,629,3792
1557364145709,629,3792
1557364146705,629,3792
1557364147752,629,3793
1557364148778,629,3793
1557364149806,630,3793
1557364150807,630,3793
1557364151835,630,3793
1557364152844,630,3793
1557364153889,630,3793
1557364154912,630,3793
1557364155914,630,3793
1557364156955,630,3793
1557364157977,630,3793
1557364159004,630,3793
1557364160022,630,3793
1557364161071,630,3793
1557364162090,630,3793
1557364163103,630,3793
1557364164146,630,3793
1557364165158,630,3793
1557364166176,630,3793
1557364167225,630,3793
1557364168235,630,3793
1557364169251,630,3793
1557364170292,630,3793
1557364171297,630,3793
1557364172333,630,3793
1557364173345,630,3793
1557364174379,630,3793
1557364175389,630,3793
1557364176438,630,3793
1557364177430,630,3793
1557364178478,630,3793
1557364179490,630,3793
1557364180504,630,3793
1557364181547,630,3793
1557364182564,630,3793
1557364183595,630,3793
1557364184608,630,3793
1557364185637,630,3793
1557364186684,630,3793
1557364187701,630,3793
1557364188712,630,3793
1557364189737,630,3793
1557364190762,630,3793
1557364191808,630,3793
1557364192820,630,3793
1557364193861,630,3794
1557364194872,630,3794
1557364195884,631,3794
1557364196923,631,3794
1557364197952,631,3794
1557364198944,631,3794
1557364199997,631,3794
1557364201007,631,3794
1557364202017,631,3794
1557364203046,631,3794
1557364204075,631,3794
