timestamp,status,temperature,level,plugged
1557360199710,FULL,264,100.0,AC
1557360250822,FULL,276,100.0,AC
1557360259700,FULL,278,100.0,AC
1557360296732,FULL,280,100.0,AC
1557360319713,FULL,276,100.0,AC
1557360379712,FULL,271,100.0,AC
1557360440700,FULL,271,100.0,AC
1557360559996,FULL,269,100.0,AC
1557360620066,FULL,269,100.0,AC
1557360629062,FULL,267,100.0,AC
1557360649167,FULL,269,100.0,AC
1557360680062,FULL,267,100.0,AC
1557360861273,FULL,264,100.0,AC
1557361280077,FULL,264,100.0,AC
1557361340739,FULL,264,100.0,AC
1557361520443,FULL,264,100.0,AC
1557361580063,FULL,264,100.0,AC
1557361700074,FULL,264,100.0,AC
1557362269088,FULL,262,100.0,AC
1557362300310,FULL,264,100.0,AC
1557362420072,FULL,262,100.0,AC
1557362480066,FULL,264,100.0,AC
1557362600614,FULL,262,100.0,AC
1557362960062,FULL,262,100.0,AC
1557363081073,FULL,264,100.0,AC
1557363140737,FULL,267,100.0,AC
1557363200722,FULL,264,100.0,AC
1557363324758,FULL,264,100.0,AC
1557363366233,FULL,264,100.0,AC
1557363440072,FULL,264,100.0,AC
1557363621121,FULL,264,100.0,AC
1557363739471,FULL,264,100.0,AC
1557363800049,FULL,276,100.0,AC
1557363822616,FULL,280,100.0,AC
1557363859893,FULL,285,100.0,AC
1557363919928,FULL,282,100.0,AC
1557363980267,FULL,276,100.0,AC
1557364098961,FULL,271,100.0,AC
1557364154622,FULL,271,100.0,AC
1557364159891,FULL,271,100.0,AC
1557364519918,FULL,269,100.0,AC
1557364700248,FULL,267,100.0,AC
1557364820940,FULL,264,100.0,AC
1557364940230,FULL,269,100.0,AC
1557364999911,FULL,264,100.0,AC
1557365059920,FULL,267,100.0,AC
1557365115707,FULL,264,100.0,AC
1557365240747,FULL,267,100.0,AC
1557365300361,FULL,264,100.0,AC
1557365479917,FULL,267,100.0,AC
1557365540129,FULL,264,100.0,AC
1557366020781,FULL,264,100.0,AC
1557366080571,FULL,264,100.0,AC
1557366199911,FULL,264,100.0,AC
1557366259916,FULL,264,100.0,AC
