timestamp,CaloriesToday,Calories
1557277717553,833,12774
1557277718672,833,12774
1557277719619,833,12774
1557277720665,833,12774
1557277721657,833,12774
1557277722690,833,12774
1557277723699,833,12774
1557277724747,833,12774
1557277725769,833,12774
1557277726777,833,12775
1557277727905,833,12775
1557277728880,833,12775
1557277729930,833,12775
1557277730865,834,12775
1557277731909,834,12775
1557277732999,834,12775
1557277734015,834,12775
1557277734995,834,12775
1557277735996,834,12775
1557277737017,834,12775
1557277738236,834,12775
1557277739068,834,12775
1557277740083,834,12775
1557277741133,834,12775
1557277742130,834,12775
1557277743181,834,12775
1557277744179,834,12775
1557277745216,834,12775
1557277746221,834,12775
1557277747265,834,12775
1557277748320,834,12775
1557277749340,834,12775
1557277750398,834,12775
1557277751351,834,12775
1557277752406,834,12775
1557277753596,834,12775
1557277754422,834,12775
1557277755479,834,12775
1557277756461,834,12775
1557277757517,834,12775
1557277758630,834,12775
1557277759543,834,12775
1557277760596,834,12775
1557277761608,834,12775
1557277762640,834,12775
1557277763637,834,12775
1557277764661,834,12775
1557277765670,834,12775
1557277766743,834,12775
1557277767743,834,12775
1557277768757,834,12775
1557277769789,834,12775
1557277770819,834,12775
1557277771841,834,12775
1557277772879,834,12775
1557277773883,835,12776
1557277774889,835,12776
1557277775944,835,12776
1557277776968,835,12776
1557277777987,835,12776
1557277779011,835,12776
1557277780014,835,12776
1557277781078,835,12776
1557277782071,835,12776
1557277783118,835,12776
1557277784159,835,12776
1557277785182,835,12776
1557277786172,835,12776
1557277787204,835,12776
1557277788259,835,12776
1557277789277,835,12776
1557277790287,835,12776
1557277791315,835,12776
1557277792323,835,12776
1557277793330,835,12776
1557277794409,835,12776
1557277795423,835,12776
1557277796455,835,12776
1557277797440,835,12776
1557277798484,835,12776
1557277799490,835,12776
1557277800544,835,12776
1557277801548,835,12776
1557277802593,835,12776
1557277803607,835,12776
1557277804647,835,12776
1557277805661,835,12776
1557277806663,835,12776
1557277807687,835,12776
1557277808728,835,12776
1557277809767,835,12776
1557277810785,835,12776
1557277812107,835,12776
1557277873253,837,12778
1557277874275,837,12778
1557277875287,837,12778
1557277876322,837,12778
1557277877326,838,12778
1557277878384,838,12778
1557277879394,838,12778
1557277880424,838,12779
1557277881441,838,12779
1557277882440,838,12779
1557277883489,838,12779
1557277884513,838,12779
1557277885536,838,12779
1557277886560,838,12779
1557277887561,838,12779
1557277888614,838,12779
1557277889626,838,12779
1557277890675,838,12779
1557277891685,838,12779
1557277892687,838,12779
1557277893746,838,12779
1557277894743,838,12779
1557277895786,838,12779
1557277896788,838,12779
1557277897823,838,12779
1557277898835,838,12779
1557277899866,838,12779
1557277900906,838,12779
1557277901906,838,12779
1557277902958,838,12779
1557277903947,838,12779
1557277905006,838,12779
1557277906018,838,12779
1557277907025,838,12779
1557277908072,838,12779
1557277909065,838,12779
1557277910111,838,12779
1557277911124,838,12779
1557277912154,838,12779
1557277913163,838,12779
1557277914226,838,12779
1557277915257,838,12779
1557277916257,838,12779
1557277917279,838,12779
1557277918335,838,12779
1557277919303,838,12779
1557277920357,839,12779
1557277921405,839,12779
1557277922410,839,12779
1557277923422,839,12780
1557277924434,839,12780
1557277925482,839,12780
1557277926486,839,12780
1557277927548,839,12780
1557277928527,839,12780
1557277929584,839,12780
1557277930581,839,12780
1557277931635,839,12780
1557277932651,839,12780
1557277933689,839,12780
1557277934667,839,12780
1557277935717,839,12780
1557277936766,839,12780
1557277937754,839,12780
1557277938785,839,12780
1557277939796,839,12780
1557277940825,839,12780
1557277941876,839,12780
1557277942880,839,12780
1557277943888,839,12780
1557277944964,839,12780
1557277945978,839,12780
1557277946997,839,12780
1557277948012,839,12780
1557277949014,839,12780
1557277950068,839,12780
1557277951070,839,12780
1557277952089,839,12780
1557277953132,839,12780
1557277954178,839,12780
1557277955174,839,12780
1557277956204,839,12780
1557277957210,839,12780
1557277958252,839,12780
1557277959273,839,12780
1557277960287,839,12780
1557277961349,839,12780
1557277962360,839,12780
1557277963370,840,12780
1557277964422,840,12780
1557277965429,840,12780
1557277966430,840,12781
1557277967467,840,12781
1557277968459,840,12781
1557277969497,840,12781
1557277970558,840,12781
1557277971557,840,12781
1557277972600,840,12781
1557277973602,840,12781
1557277974619,840,12781
1557277975723,840,12781
1557277976664,840,12781
1557277977674,840,12781
1557277978712,840,12781
1557277979748,840,12781
1557277980798,840,12781
1557277981808,840,12781
1557277982828,840,12781
1557277983844,840,12781
1557277984882,840,12781
1557277985886,840,12781
1557277986906,840,12781
1557277987958,840,12781
1557277988978,840,12781
1557277989979,840,12781
1557277991016,840,12781
1557277992032,840,12781
1557277993073,840,12781
1557277994108,840,12781
1557277995128,840,12781
1557277996161,840,12781
1557277997175,840,12781
1557277998222,840,12781
