timestamp,status,temperature,level,plugged
1557446438695,FULL,260,100.0,AC
1557446458118,FULL,258,100.0,AC
1557446492561,FULL,255,100.0,AC
1557446498681,FULL,255,100.0,AC
1557446558725,FULL,253,100.0,AC
1557446679558,FULL,249,100.0,AC
1557446789389,FULL,249,100.0,AC
1557446798691,FULL,246,100.0,AC
1557446830777,FULL,246,100.0,AC
1557446849931,FULL,246,100.0,AC
1557446858683,FULL,246,100.0,AC
1557446910113,FULL,249,100.0,AC
1557447079174,FULL,246,100.0,AC
1557447399370,FULL,244,100.0,AC
1557447518749,FULL,246,100.0,AC
1557447578682,FULL,244,100.0,AC
1557447638692,FULL,246,100.0,AC
1557447759820,FULL,244,100.0,AC
1557447878693,FULL,244,100.0,AC
1557447938693,FULL,246,100.0,AC
1557447998707,FULL,244,100.0,AC
1557448299706,FULL,244,100.0,AC
1557448358685,FULL,242,100.0,AC
1557448417958,FULL,244,100.0,AC
1557448477955,FULL,244,100.0,AC
1557448537953,FULL,244,100.0,AC
1557448598145,FULL,244,100.0,AC
1557448778463,FULL,242,100.0,AC
1557449018000,FULL,240,100.0,AC
1557449257953,FULL,242,100.0,AC
1557449313277,FULL,242,100.0,AC
1557449378416,FULL,244,100.0,AC
1557449499069,FULL,251,100.0,AC
1557449557959,FULL,246,100.0,AC
1557449617963,FULL,249,100.0,AC
1557449663852,FULL,246,100.0,AC
1557449798432,FULL,244,100.0,AC
1557449917955,FULL,251,100.0,AC
1557449934342,FULL,253,100.0,AC
1557449977944,FULL,255,100.0,AC
1557450025294,FULL,269,100.0,AC
1557450037955,FULL,271,100.0,AC
1557450098910,FULL,264,100.0,AC
1557450143385,FULL,258,100.0,AC
1557450145849,FULL,258,100.0,AC
1557446438695,FULL,260,100.0,AC
1557446458118,FULL,258,100.0,AC
1557446492561,FULL,255,100.0,AC
1557446498681,FULL,255,100.0,AC
1557446558725,FULL,253,100.0,AC
1557446679558,FULL,249,100.0,AC
1557446789389,FULL,249,100.0,AC
1557446798691,FULL,246,100.0,AC
1557446830777,FULL,246,100.0,AC
1557446849931,FULL,246,100.0,AC
1557446858683,FULL,246,100.0,AC
1557446910113,FULL,249,100.0,AC
1557447079174,FULL,246,100.0,AC
1557447399370,FULL,244,100.0,AC
1557447518749,FULL,246,100.0,AC
1557447578682,FULL,244,100.0,AC
1557447638692,FULL,246,100.0,AC
1557447759820,FULL,244,100.0,AC
1557447878693,FULL,244,100.0,AC
1557447938693,FULL,246,100.0,AC
1557447998707,FULL,244,100.0,AC
1557448299706,FULL,244,100.0,AC
1557448358685,FULL,242,100.0,AC
1557448417958,FULL,244,100.0,AC
1557448477955,FULL,244,100.0,AC
1557448537953,FULL,244,100.0,AC
1557448598145,FULL,244,100.0,AC
1557448778463,FULL,242,100.0,AC
1557449018000,FULL,240,100.0,AC
1557449257953,FULL,242,100.0,AC
1557449313277,FULL,242,100.0,AC
1557449378416,FULL,244,100.0,AC
1557449499069,FULL,251,100.0,AC
1557449557959,FULL,246,100.0,AC
1557449617963,FULL,249,100.0,AC
1557449663852,FULL,246,100.0,AC
1557449798432,FULL,244,100.0,AC
1557449917955,FULL,251,100.0,AC
1557449934342,FULL,253,100.0,AC
1557449977944,FULL,255,100.0,AC
1557450025294,FULL,269,100.0,AC
1557450037955,FULL,271,100.0,AC
1557450098910,FULL,264,100.0,AC
1557450143385,FULL,258,100.0,AC
1557450145849,FULL,258,100.0,AC
1557450157964,FULL,260,100.0,AC
1557450217958,FULL,262,100.0,AC
1557450224796,FULL,260,100.0,AC
1557450251641,FULL,258,100.0,AC
1557450337962,FULL,255,100.0,AC
1557450398856,FULL,255,100.0,AC
1557450458204,FULL,253,100.0,AC
1557450157964,FULL,260,100.0,AC
1557450217958,FULL,262,100.0,AC
1557450224796,FULL,260,100.0,AC
1557450251641,FULL,258,100.0,AC
1557450517957,FULL,253,100.0,AC
1557450817955,FULL,249,100.0,AC
1557450337962,FULL,255,100.0,AC
1557450398856,FULL,255,100.0,AC
1557451003255,FULL,255,100.0,AC
1557450458204,FULL,253,100.0,AC
1557451298272,FULL,249,100.0,AC
1557451301832,FULL,249,100.0,AC
1557451309357,FULL,246,100.0,AC
1557451324392,FULL,249,100.0,AC
1557451343252,FULL,249,100.0,AC
1557451357959,FULL,246,100.0,AC
1557450517957,FULL,253,100.0,AC
1557450817955,FULL,249,100.0,AC
1557451369520,FULL,249,100.0,AC
1557450997960,FULL,255,100.0,AC
1557451384696,FULL,249,100.0,AC
1557451003255,FULL,255,100.0,AC
1557451413470,FULL,249,100.0,AC
1557451417949,FULL,249,100.0,AC
1557451050005,FULL,255,100.0,AC
1557451426129,FULL,249,100.0,AC
1557451057949,FULL,255,100.0,AC
1557451104026,FULL,255,100.0,AC
1557451467586,FULL,249,100.0,AC
1557451118471,FULL,255,100.0,AC
1557451477950,FULL,253,100.0,AC
1557451168285,FULL,249,100.0,AC
1557451489840,FULL,251,100.0,AC
1557451178733,FULL,249,100.0,AC
1557451509038,FULL,251,100.0,AC
1557451219094,FULL,249,100.0,AC
1557451511479,FULL,249,100.0,AC
1557451538360,FULL,249,100.0,AC
1557451238486,FULL,249,100.0,AC
1557451598963,FULL,249,100.0,AC
1557451239685,FULL,249,100.0,AC
1557451603405,FULL,249,100.0,AC
1557451298272,FULL,249,100.0,AC
1557451301832,FULL,249,100.0,AC
1557451659091,FULL,253,100.0,AC
1557451309357,FULL,246,100.0,AC
1557451674778,FULL,253,100.0,AC
1557451324392,FULL,249,100.0,AC
1557451685130,FULL,253,100.0,AC
1557451343252,FULL,249,100.0,AC
1557451357959,FULL,246,100.0,AC
1557451716207,FULL,253,100.0,AC
1557451369520,FULL,249,100.0,AC
1557451717951,FULL,253,100.0,AC
1557451757650,FULL,253,100.0,AC
1557451777962,FULL,253,100.0,AC
1557451799092,FULL,253,100.0,AC
1557451384696,FULL,249,100.0,AC
1557451801298,FULL,253,100.0,AC
1557451413470,FULL,249,100.0,AC
1557451815193,FULL,253,100.0,AC
1557451417949,FULL,249,100.0,AC
1557451819138,FULL,253,100.0,AC
1557451426129,FULL,249,100.0,AC
1557451837957,FULL,258,100.0,AC
1557451467586,FULL,249,100.0,AC
1557451840583,FULL,258,100.0,AC
1557451477950,FULL,253,100.0,AC
1557451489840,FULL,251,100.0,AC
1557451509038,FULL,251,100.0,AC
1557451893772,FULL,255,100.0,AC
1557451511479,FULL,249,100.0,AC
1557451898666,FULL,255,100.0,AC
1557451538360,FULL,249,100.0,AC
1557451903490,FULL,255,100.0,AC
1557451598963,FULL,249,100.0,AC
1557451603405,FULL,249,100.0,AC
1557451958571,FULL,255,100.0,AC
1557452018174,FULL,255,100.0,AC
1557452019438,FULL,255,100.0,AC
1557452047795,FULL,253,100.0,AC
1557451659091,FULL,253,100.0,AC
1557452077960,FULL,253,100.0,AC
1557451674778,FULL,253,100.0,AC
1557451685130,FULL,253,100.0,AC
1557451716207,FULL,253,100.0,AC
1557451717951,FULL,253,100.0,AC
1557451757650,FULL,253,100.0,AC
