timestamp,CaloriesToday,Calories
1557459487100,1022,17124
1557459488179,1022,17124
1557459489163,1022,17124
1557459490184,1022,17124
1557459491210,1022,17124
1557459492217,1022,17124
1557459493304,1022,17124
1557459494268,1022,17124
1557459495289,1022,17124
1557459496313,1022,17124
1557459497350,1022,17124
1557459498371,1022,17125
1557459499384,1022,17125
1557459500462,1022,17125
1557459501443,1022,17125
1557459502467,1022,17125
1557459503590,1022,17125
1557459504500,1022,17125
1557459505558,1022,17125
1557459506626,1022,17125
1557459507577,1022,17125
1557459508652,1022,17125
1557459509650,1022,17125
1557459510658,1022,17125
1557459511694,1022,17125
1557459512712,1022,17125
1557459513729,1022,17125
1557459514758,1022,17125
1557459515865,1022,17125
1557459516798,1022,17125
1557459517824,1022,17125
1557459518857,1022,17125
1557459519857,1022,17125
1557459520890,1022,17125
1557459521915,1022,17125
1557459522950,1022,17125
1557459523984,1022,17125
1557459524993,1022,17125
1557459526010,1022,17125
1557459527051,1022,17125
1557459528075,1022,17125
1557459529070,1022,17125
1557459530103,1022,17125
1557459531150,1022,17125
1557459532173,1022,17125
1557459533247,1022,17125
1557459534200,1023,17125
1557459535239,1023,17125
1557459536241,1023,17125
1557459537285,1023,17125
1557459538322,1023,17125
1557459539330,1023,17125
1557459540341,1023,17125
1557459541412,1023,17126
1557459542426,1023,17126
1557459543589,1023,17126
1557459544451,1023,17126
1557459545498,1023,17126
1557459546483,1023,17126
1557459547527,1023,17126
1557459548569,1023,17126
1557459549593,1023,17126
1557459550608,1023,17126
1557459551640,1023,17126
1557459552658,1023,17126
1557459553690,1023,17126
1557459554705,1023,17126
1557459555719,1023,17126
1557459556729,1023,17126
1557459557774,1023,17126
1557459558786,1023,17126
1557459559809,1023,17126
1557459560831,1023,17126
1557459561856,1023,17126
1557459562873,1023,17126
1557459563917,1023,17126
1557459564959,1024,17126
1557459565943,1024,17126
1557459566986,1024,17126
1557459568009,1024,17126
1557459569022,1024,17126
1557459570091,1024,17126
1557459571103,1024,17126
1557459572107,1024,17126
1557459573176,1024,17126
1557459574161,1024,17126
1557459575166,1024,17126
1557459576186,1024,17126
1557459577221,1024,17126
1557459578303,1024,17126
1557459579276,1025,17126
1557459580287,1025,17126
1557459581307,1025,17126
1557459582335,1025,17126
1557459583372,1025,17126
1557459584418,1025,17127
1557459585423,1025,17127
1557459586431,1025,17127
1557459587467,1025,17127
1557459588505,1025,17127
1557459589511,1025,17127
1557459590568,1025,17127
1557459591561,1025,17127
1557459592591,1025,17127
1557459593606,1025,17127
1557459594626,1025,17127
1557459595661,1025,17127
1557459596690,1025,17127
1557459597713,1025,17127
1557459598714,1025,17127
1557459599762,1025,17127
1557459600785,1025,17127
1557459601793,1025,17127
1557459602813,1025,17127
1557459603849,1025,17127
1557459604860,1025,17127
1557459605905,1025,17127
1557459606917,1025,17127
1557459607988,1025,17127
1557459608964,1025,17127
1557459610010,1025,17127
1557459611009,1025,17127
1557459612041,1025,17127
1557459613062,1025,17127
1557459614094,1025,17127
1557459615135,1025,17127
1557459616135,1025,17127
1557459617178,1025,17127
1557459618182,1025,17127
1557459619216,1025,17127
1557459620246,1025,17127
1557459621267,1025,17127
1557459622275,1025,17127
1557459623302,1025,17127
1557459624328,1025,17127
1557459625360,1025,17127
1557459626371,1025,17127
1557459627382,1025,17128
1557459628432,1025,17128
1557459629452,1025,17128
1557459630469,1026,17128
1557459631484,1026,17128
1557459632515,1026,17128
1557459633532,1026,17128
1557459634558,1026,17128
1557459635603,1026,17128
1557459636619,1026,17128
1557459637638,1026,17128
1557459638696,1026,17128
1557459639703,1026,17128
1557459640708,1026,17128
1557459641734,1026,17128
1557459642773,1026,17128
1557459643790,1026,17128
1557459644826,1026,17128
1557459645815,1026,17128
1557459646840,1026,17128
1557459647891,1026,17128
1557459648890,1026,17128
1557459649951,1026,17128
1557459650939,1026,17128
1557459651992,1026,17128
1557459653006,1026,17128
1557459654031,1026,17128
1557459655062,1026,17128
1557459656054,1026,17128
1557459657097,1026,17128
1557459658116,1026,17128
1557459659134,1026,17128
1557459660164,1026,17128
1557459661186,1026,17128
1557459662222,1026,17128
1557459663250,1026,17128
1557459664296,1026,17128
1557459665296,1026,17128
1557459666328,1026,17128
1557459667332,1026,17128
1557459668484,1026,17128
1557459669415,1026,17128
1557459670430,1026,17129
1557459671416,1026,17129
1557459672481,1026,17129
1557459673544,1027,17129
1557459674511,1027,17129
1557459675551,1027,17129
1557459676549,1027,17129
1557459677578,1027,17129
1557459678659,1027,17129
1557459679616,1027,17129
1557459680646,1027,17129
1557459681654,1027,17129
1557459682703,1027,17129
1557459683718,1027,17129
1557459684774,1027,17129
1557459685774,1027,17129
1557459686791,1027,17129
1557459687828,1027,17129
1557459688824,1027,17129
1557459689858,1027,17129
1557459690886,1027,17129
1557459691896,1027,17129
1557459692960,1027,17129
1557459693971,1027,17129
1557459694980,1027,17129
1557459696018,1027,17129
1557459697048,1027,17129
1557459698046,1027,17129
1557459699083,1027,17129
1557459700104,1027,17129
1557459701134,1027,17129
1557459702164,1027,17129
1557459703233,1027,17129
1557459704187,1027,17129
1557459705222,1027,17129
1557459706258,1027,17129
1557459707261,1027,17129
1557459708316,1027,17129
1557459709320,1027,17129
1557459710343,1027,17129
1557459711366,1027,17129
1557459712402,1027,17129
1557459713519,1027,17130
1557459714439,1027,17130
1557459715454,1027,17130
1557459716467,1028,17130
1557459717534,1028,17130
1557459718664,1028,17130
1557459719539,1028,17130
1557459720591,1028,17130
1557459721632,1028,17130
1557459722663,1028,17130
1557459723673,1028,17130
1557459724677,1028,17130
1557459725702,1028,17130
1557459726718,1028,17130
1557459727738,1028,17130
1557459728790,1028,17130
1557459729790,1028,17130
1557459730828,1028,17130
1557459731856,1028,17130
1557459732878,1028,17130
1557459733894,1028,17130
1557459734911,1028,17130
1557459735951,1028,17130
1557459736967,1028,17130
1557459737981,1028,17130
