timestamp,Temperature
1557544211085,32.9000015259
1557544235293,32.9900016785
1557544269579,32.9399986267
1557545985608,31.6100006104
1557546010339,31.7800006866
1557546040411,31.8199996948
1557546070489,31.8899993896
1557546100568,31.9899997711
1557546130670,32.0200004578
1557546160775,32.1300010681
1557546190858,32.4900016785
1557546220903,32.8199996948
1557546250977,32.9500007629
1557546281111,32.9900016785
1557546311146,33
1557546341222,33
1557546371311,33.0200004578
1557546401414,33.0400009155
1557546431483,33.0299987793
1557546461585,33.0299987793
1557546491644,33
1557546521734,33.0099983215
1557546551797,33.0099983215
1557546581882,33.0699996948
1557546611980,33.0900001526
1557546642062,33.1500015259
1557546672122,33.2000007629
1557546702214,33.2400016785
1557546732286,33.2700004578
1557546762377,33.25
1557546792467,33.2700004578
1557546822553,33.2799987793
1557546852633,33.3100013733
1557546882712,33.3300018311
1557546912896,33.3300018311
1557546942868,33.3300018311
1557546972954,33.3600006104
1557547003023,33.4000015259
1557547033113,33.4199981689
1557547063201,33.4399986267
1557547093273,33.4500007629
1557547123372,33.4300003052
1557547153447,33.4000015259
1557547183534,33.4000015259
1557547213603,33.4000015259
1557547243702,33.3899993896
1557547273780,33.4199981689
1557547303849,33.4599990845
1557547333965,33.4700012207
1557547364052,33.4799995422
1557547394109,33.4500007629
1557547424183,33.4399986267
1557547454266,33.3600006104
1557547484344,33.3100013733
1557547514457,33.1500015259
1557547544520,33.0999984741
1557547574585,33.0699996948
1557547604683,33.0999984741
1557547634752,33.0999984741
1557547664827,33.0699996948
1557547694917,32.9300003052
1557547725007,32.8600006104
1557547755076,32.75
1557547785159,32.7000007629
1557547815257,32.6800003052
1557547845363,32.6300010681
1557547875409,32.5499992371
1557547905482,32.4799995422
1557547935563,32.4700012207
1557547965684,32.3499984741
1557547995729,32.2400016785
1557548025817,32.2000007629
1557548055894,32.2200012207
1557548085986,32.1599998474
1557548116055,32.0499992371
1557548146175,32.0600013733
1557548176227,32.0699996948
1557548206314,32.0699996948
1557548236402,32.0800018311
1557548266482,32.0800018311
1557548296551,32.0900001526
1557548326628,32.0699996948
1557548356724,32.0900001526
1557548386793,32.1300010681
1557548416873,32.1800003052
1557548446974,32.2299995422
1557548477047,32.2799987793
1557548507135,32.3199996948
1557548537202,32.3800010681
1557548567285,32.4099998474
1557548597364,32.5
1557548627455,32.5499992371
1557548657534,32.5499992371
1557548687611,32.5499992371
1557548717702,32.5999984741
1557548747775,32.6599998474
1557548777865,32.6599998474
1557548807938,32.6800003052
1557548838044,32.7400016785
1557548868141,32.7900009155
1557548898300,32.8100013733
1557548928279,32.7099990845
1557548958396,32.6399993896
1557548988452,32.5200004578
1557549018517,32.4700012207
1557549048612,32.4199981689
1557549078697,32.3600006104
1557549108760,32.3100013733
1557549138843,32.25
1557549168940,32.2700004578
1557549199026,32.3199996948
1557549229464,32.2700004578
1557549259635,32.0699996948
1557549289637,31.9799995422
1557549319734,31.8099994659
1557549349799,31.6399993896
1557549379905,31.5100002289
1557549409973,31.5599994659
1557549440037,31.75
1557549470117,31.9099998474
1557549500221,32.1100006104
1557549530309,32.1899986267
1557549560385,32.3199996948
1557549590459,32.3800010681
1557549620529,32.4900016785
1557549650611,32.7299995422
1557549680721,32.9300003052
1557549710779,33.0400009155
1557549740879,33.1100006104
1557549770951,33.3100013733
1557549801019,33.5600013733
1557549831118,33.7599983215
1557549861217,33.8499984741
1557549891307,33.9599990845
1557549921360,33.9599990845
1557549951439,33.7799987793
1557549981545,33.6500015259
1557550011610,33.6800003052
1557550041683,33.6899986267
1557550071763,33.6500015259
1557550101845,33.6699981689
1557550131946,33.5800018311
1557550162037,33.5900001526
1557550192103,33.5299987793
1557550222184,33.5
1557550252248,33.4700012207
1557550282333,33.3800010681
1557550312424,33.3100013733
1557550342501,33.2200012207
1557550372581,33.1300010681
1557550402669,33.0900001526
1557550432780,33.0600013733
1557550462825,33.0200004578
1557550492904,32.9300003052
1557550522985,32.8600006104
1557550553079,32.9300003052
1557550583164,32.9399986267
1557550613277,32.9799995422
1557550643335,33
1557550673425,33.1100006104
1557550703505,33.2900009155
1557550733575,33.4000015259
1557550763649,33.4799995422
1557550793722,33.4199981689
1557550823815,33.4500007629
1557550853891,33.3600006104
1557550883978,33.2900009155
1557550914051,33.2400016785
1557550944153,33.1500015259
1557550974224,33.0499992371
1557551004299,32.9900016785
1557551034386,32.9199981689
1557551064473,32.7900009155
1557551094545,32.7000007629
1557551124627,32.6199989319
1557551154730,32.6100006104
1557551184803,32.6199989319
1557551214907,32.6100006104
1557551244970,32.6399993896
1557551275064,32.6599998474
1557551305176,32.7099990845
1557551335222,32.7200012207
1557551365306,32.7299995422
1557551395380,32.7700004578
1557551425464,32.7799987793
1557551455537,32.7999992371
1557551485616,32.7900009155
1557551515702,32.7900009155
1557551545774,32.7900009155
1557551575864,32.7400016785
1557551605936,32.7299995422
1557551636029,32.7299995422
1557551666121,32.7200012207
1557551696185,32.7299995422
1557551726263,32.7200012207
1557551756354,32.7000007629
1557551786443,32.6800003052
1557551816514,32.6800003052
1557551846598,32.6599998474
1557551876691,32.6899986267
1557551906776,32.6599998474
1557551936845,32.6399993896
1557551966928,32.6399993896
1557551997016,32.6300010681
1557552027091,32.5999984741
1557552057191,32.5999984741
1557552087265,32.5999984741
1557552117352,32.5999984741
1557552147418,32.5800018311
1557552177493,32.5800018311
1557552207682,32.5800018311
1557552237702,32.5499992371
1557552267749,32.5499992371
1557552297831,32.5299987793
1557552327924,32.4900016785
1557552358000,32.5
1557552388078,32.4900016785
1557552418164,32.4300003052
1557552448240,32.4099998474
1557552478308,32.3699989319
1557552508536,32.2799987793
1557552538475,32.2200012207
1557552568568,32.2200012207
1557552598652,32.2000007629
1557552628737,32.2200012207
1557552658819,32.1599998474
1557552688912,32.0900001526
1557552718989,32.0600013733
1557552749051,31.9699993134
1557552779134,31.8700008392
1557552809223,31.8199996948
1557552839298,31.6900005341
1557552869395,31.6700000763
1557552899457,31.7299995422
1557552929554,31.7999992371
1557552959641,31.8099994659
1557552989722,31.8400001526
1557553019787,31.8899993896
1557553049868,31.9699993134
1557553079952,32.0299987793
1557553110037,32.0400009155
1557553140127,32.0200004578
1557553170205,32.0999984741
1557553200281,32.1800003052
1557553230379,32.25
1557553260459,32.3499984741
1557553290544,32.4700012207
1557553320629,32.4799995422
1557553350691,32.5499992371
1557553380780,32.6100006104
1557553410871,32.7099990845
1557553440945,32.7700004578
1557553471024,32.8400001526
1557553501120,32.8800010681
1557553531177,32.9000015259
1557553561282,32.9199981689
1557553591351,33
1557553621448,33.0200004578
1557553651553,33.0699996948
1557553681586,33.0999984741
1557553711670,33.1300010681
1557553741772,33.1500015259
1557553771856,33.1500015259
1557553801933,33.1300010681
1557553832022,33.1300010681
1557553862102,33.1500015259
1557553892168,33.2099990845
1557553922265,33.1699981689
1557553952343,33.1500015259
1557553982428,33.1500015259
1557554012511,33.1500015259
1557554042584,33.1100006104
1557554072681,33.0699996948
1557554102761,33.0600013733
1557554132824,33.0200004578
1557554162899,32.9799995422
1557554192994,32.9000015259
1557554223076,32.8300018311
1557554253177,32.7299995422
1557554283232,32.6300010681
1557554313321,32.5999984741
1557554343402,32.5900001526
1557554373475,32.5499992371
1557554403554,32.4700012207
1557554433646,32.3899993896
1557564528282,31.9899997711
1557564540446,32.0699996948
1557564570525,32.25
1557564600608,32.3600006104
1557564630705,32.4199981689
1557564660779,32.4599990845
1557564690863,32.5099983215
1557564720934,32.5499992371
1557564751009,32.5800018311
1557564781106,32.5499992371
1557564811186,32.5299987793
1557564841271,32.5299987793
1557564871361,32.5999984741
1557564901444,32.5999984741
1557564931513,32.6199989319
1557564961665,32.6399993896
1557564991680,32.6399993896
1557565021758,32.6599998474
1557565051829,32.6899986267
1557565081955,32.7099990845
1557565111994,32.75
1557565142077,32.7999992371
1557565172214,32.8400001526
1557565202250,32.8300018311
1557565232349,32.8400001526
1557565262420,32.9099998474
1557565292490,32.9500007629
1557565322574,33.0099983215
1557565352661,33.0699996948
1557565382740,33.1100006104
1557565412813,33.1699981689
1557565442915,33.2400016785
1557565472989,33.3300018311
1557565503081,33.3600006104
1557565533142,33.3600006104
1557565563239,33.4000015259
1557565593330,33.4300003052
1557565623388,33.4900016785
1557565653494,33.5699996948
1557565683573,33.6300010681
1557565713641,33.6899986267
1557565743737,33.7200012207
1557565773815,33.7599983215
1557565803898,33.8100013733
1557565833971,33.8699989319
1557565864054,33.9500007629
1557565894148,34.0099983215
1557565924236,34.0099983215
1557565954318,34.0099983215
1557565984380,34.0099983215
1557566014458,33.9900016785
1557566044560,33.9599990845
1557566074629,33.9599990845
1557566104716,33.9500007629
1557566134807,33.9399986267
1557566164883,33.9500007629
1557566194957,33.9500007629
1557566225046,33.9399986267
1557566255108,33.9500007629
1557566285208,33.9900016785
1557566315297,33.9900016785
1557566345361,33.9900016785
1557566375441,33.9199981689
1557566405519,33.8300018311
1557566435601,33.7799987793
1557566465699,33.7799987793
1557566495764,33.7599983215
1557566525854,33.7900009155
1557566555948,33.8100013733
1557566586035,33.8699989319
1557566616106,33.9000015259
1557566646185,33.9199981689
1557566676258,33.9199981689
1557566706354,33.9399986267
1557566736424,33.9900016785
1557566766508,34.0400009155
1557566796608,34.0800018311
1557566826666,34.0900001526
1557566856748,34.0999984741
1557566886835,34.1300010681
1557566916923,34.1300010681
1557566947011,34.1300010681
1557566977097,34.1399993896
1557567007159,34.1100006104
1557567037261,34.0999984741
1557567067323,34.0999984741
1557567097404,34.0800018311
1557567127501,34.0800018311
1557567157568,34.0900001526
1557567187655,34.0900001526
1557567217747,34.0800018311
1557567247823,34.0299987793
1557567277900,34.0099983215
1557567307988,34.0200004578
1557567338070,34.0099983215
1557567368145,34.0099983215
1557567398226,34.0099983215
1557567428254,34.0200004578
1557567458337,34.1399993896
1557567488478,34.2599983215
1557567518571,34.2400016785
1557567548645,34.2200012207
1557567578736,34.1899986267
1557567608844,34.1199989319
1557567638898,34.0999984741
1557567668985,34.0999984741
1557567699069,34.0499992371
1557567729130,34.0499992371
1557567759250,34.0299987793
1557567789291,34.0299987793
1557567819392,33.9399986267
1557567849460,33.7799987793
1557567879545,33.6100006104
1557567909637,33.4199981689
1557567939715,33.3100013733
1557567969795,33.1699981689
1557567999887,33
1557568029950,32.8600006104
1557568060033,32.7299995422
1557568090129,32.6399993896
1557568120214,32.5999984741
1557568150295,32.5499992371
1557568180378,32.3499984741
1557568210443,32.2599983215
1557568240525,32.0900001526
1557568270617,31.9599990845
1557568300691,31.9099998474
1557568330764,31.8500003815
1557568360859,31.8299999237
1557568390932,31.7999992371
1557568421013,31.75
1557568451104,31.8500003815
1557568481196,31.8799991608
1557568511271,31.9200000763
1557568541362,32.0200004578
1557568571435,31.8600006104
1557568601504,31.8799991608
1557568631604,31.8500003815
1557568661685,31.8299999237
1557568691772,31.7999992371
1557568721834,31.7600002289
1557568751915,31.6900005341
1557568782020,31.6200008392
1557568812084,31.5400009155
1557568842169,31.5599994659
1557568872253,31.5900001526
