timestamp,Temperature
1557375390191,0
1557375396671,29.3999996185
1557375426811,30.5599994659
1557375456893,30.7199993134
1557375486918,31.0699996948
1557375517053,31.2000007629
1557375547137,31.3299999237
1557375577179,31.5499992371
1557375607317,31.7700004578
1557375637379,31.8400001526
1557375667457,32
1557375697550,32.1500015259
1557375727626,32.2200012207
1557375757708,32.3100013733
1557375787810,32.4000015259
1557375817871,32.4199981689
1557375847950,32.4799995422
1557375878045,32.5299987793
1557375908120,32.6199989319
1557375938217,32.6500015259
1557375968291,32.7400016785
1557375998373,32.7299995422
1557376028464,32.7400016785
1557376058530,32.7799987793
1557376088617,32.7999992371
1557376118696,32.8300018311
1557376148781,32.8199996948
1557376178858,32.7799987793
1557376208936,32.7900009155
1557376239022,32.8699989319
1557376269104,32.9000015259
1557376299188,32.9000015259
1557376329277,32.9099998474
1557376359366,32.9500007629
1557376389430,33.0600013733
1557376419521,33.0600013733
1557376449605,33.1199989319
1557376479686,33.2099990845
1557376509775,33.3800010681
1557376539844,33.4300003052
1557376569932,33.3100013733
1557376600011,33.1399993896
1557376630088,33.0299987793
1557376660208,32.8199996948
1557376690270,32.6899986267
1557376720336,32.6399993896
1557376750410,32.5600013733
1557376780492,32.5099983215
1557376810572,32.5900001526
1557376840653,32.6199989319
1557376870750,32.7099990845
1557376900833,32.75
1557376930917,32.7900009155
1557376960984,32.8100013733
1557376991071,32.8899993896
1557377021159,33.0499992371
1557377051248,33.1500015259
1557377081331,33.3800010681
1557377111412,33.4199981689
1557377141473,33.4199981689
1557377171571,33.4700012207
1557377201660,33.4599990845
1557377231732,33.5299987793
1557377261804,33.5499992371
1557377291893,33.5999984741
1557377321988,33.5800018311
1557377352050,33.6100006104
1557377382151,33.5999984741
1557377412231,33.5499992371
1557377442315,33.5900001526
1557377472396,33.5499992371
1557377502463,33.5099983215
1557377532565,33.5099983215
1557377562637,33.5499992371
1557377592702,33.5400009155
1557377622804,33.5200004578
1557377652891,33.5099983215
1557377682963,33.4900016785
1557377713036,33.4599990845
1557377743134,33.3600006104
1557377773206,33.4199981689
1557377803277,33.4599990845
1557377833358,33.5099983215
1557377863454,33.5400009155
1557377893543,33.5600013733
1557377923604,33.5600013733
1557377953690,33.5800018311
1557377983770,33.5999984741
1557378013867,33.6100006104
1557378043932,33.5999984741
1557378074028,33.5800018311
1557378104102,33.5600013733
1557378134181,33.5299987793
1557378164287,33.5299987793
1557378194361,33.5400009155
1557378224447,33.5299987793
1557378254505,33.5
1557378284604,33.4700012207
1557378314692,33.4199981689
1557378344762,33.3800010681
1557378374843,33.3499984741
1557378404919,33.3199996948
1557378435022,33.3100013733
1557378465084,33.2999992371
1557378495174,33.3300018311
1557378525250,33.3800010681
1557378555339,33.4300003052
1557378585413,33.4500007629
1557378615513,33.4700012207
