timestamp,status,temperature,level,plugged
1557796144342,FULL,282,100.0,AC
1557797972195,FULL,294,100.0,AC
1557798086164,FULL,306,100.0,AC
1557798337539,FULL,317,100.0,AC
1557800592131,FULL,306,100.0,AC
1557801552139,FULL,295,100.0,AC
1557803196137,FULL,284,100.0,AC
1557804053134,FULL,273,100.0,AC
1557804276764,FULL,284,100.0,AC
1557805103533,FULL,296,100.0,AC
1557805344410,FULL,308,100.0,AC
1557805555181,FULL,320,100.0,AC
1557805740043,DISCHARGING,320,100.0,UNDEFINED
1557805860378,DISCHARGING,325,100.0,UNDEFINED
1557806071176,DISCHARGING,329,99.0,UNDEFINED
1557806402361,DISCHARGING,329,98.0,UNDEFINED
1557806763730,DISCHARGING,336,97.0,UNDEFINED
1557807095044,DISCHARGING,341,96.0,UNDEFINED
1557807430107,DISCHARGING,346,95.0,UNDEFINED
1557807538916,DISCHARGING,335,95.0,UNDEFINED
1557807660110,DISCHARGING,324,95.0,UNDEFINED
1557808182136,DISCHARGING,313,95.0,UNDEFINED
1557808449391,DISCHARGING,306,94.0,UNDEFINED
1557808660259,DISCHARGING,295,94.0,UNDEFINED
1557808720417,DISCHARGING,294,94.0,UNDEFINED
1557808840906,DISCHARGING,294,93.0,UNDEFINED
1557809382888,DISCHARGING,292,92.0,UNDEFINED
1557809744479,DISCHARGING,284,92.0,UNDEFINED
1557810045705,DISCHARGING,297,91.0,UNDEFINED
1557810105941,DISCHARGING,297,91.0,UNDEFINED
1557810256521,DISCHARGING,311,91.0,UNDEFINED
1557810286637,DISCHARGING,314,90.0,UNDEFINED
1557810527505,DISCHARGING,309,89.0,UNDEFINED
1557810617836,DISCHARGING,308,89.0,UNDEFINED
1557810647990,DISCHARGING,309,89.0,UNDEFINED
1557810798554,DISCHARGING,308,89.0,UNDEFINED
1557810858803,DISCHARGING,311,89.0,UNDEFINED
1557810949155,DISCHARGING,313,88.0,UNDEFINED
1557811009391,DISCHARGING,316,88.0,UNDEFINED
1557811250272,DISCHARGING,317,87.0,UNDEFINED
1557811310437,DISCHARGING,317,87.0,UNDEFINED
1557811340545,DISCHARGING,318,87.0,UNDEFINED
1557811491041,DISCHARGING,319,87.0,UNDEFINED
1557811521122,DISCHARGING,320,86.0,UNDEFINED
1557811792127,DISCHARGING,329,85.0,UNDEFINED
1557812063093,DISCHARGING,337,84.0,UNDEFINED
1557812273838,DISCHARGING,341,84.0,UNDEFINED
1557812303954,DISCHARGING,342,84.0,UNDEFINED
1557812334102,DISCHARGING,342,83.0,UNDEFINED
1557812605152,DISCHARGING,347,82.0,UNDEFINED
1557812876142,DISCHARGING,350,81.0,UNDEFINED
1557813117048,DISCHARGING,351,80.0,UNDEFINED
1557813418174,DISCHARGING,353,79.0,UNDEFINED
1557813659066,DISCHARGING,352,78.0,UNDEFINED
1557813960156,DISCHARGING,354,77.0,UNDEFINED
1557814231123,DISCHARGING,358,76.0,UNDEFINED
1557814472098,DISCHARGING,361,75.0,UNDEFINED
1557814743125,DISCHARGING,361,74.0,UNDEFINED
1557814923865,DISCHARGING,358,74.0,UNDEFINED
1557814984061,DISCHARGING,358,73.0,UNDEFINED
1557815285189,DISCHARGING,357,72.0,UNDEFINED
1557815556224,DISCHARGING,359,71.0,UNDEFINED
1557815766950,DISCHARGING,361,70.0,UNDEFINED
1557816037940,DISCHARGING,356,69.0,UNDEFINED
1557816248790,DISCHARGING,352,68.0,UNDEFINED
1557816519878,DISCHARGING,351,67.0,UNDEFINED
1557816820990,DISCHARGING,345,66.0,UNDEFINED
1557816851091,DISCHARGING,338,66.0,UNDEFINED
1557816881221,DISCHARGING,338,66.0,UNDEFINED
1557817001662,DISCHARGING,344,65.0,UNDEFINED
1557817182413,DISCHARGING,331,65.0,UNDEFINED
1557817242638,DISCHARGING,319,65.0,UNDEFINED
1557817272746,DISCHARGING,320,64.0,UNDEFINED
1557817543789,DISCHARGING,329,63.0,UNDEFINED
1557817814802,DISCHARGING,329,62.0,UNDEFINED
1557817935347,DISCHARGING,317,62.0,UNDEFINED
1557818025714,DISCHARGING,305,62.0,UNDEFINED
1557818206397,DISCHARGING,300,61.0,UNDEFINED
1557818567837,DISCHARGING,300,60.0,UNDEFINED
1557818959421,DISCHARGING,293,59.0,UNDEFINED
1557819290732,DISCHARGING,297,58.0,UNDEFINED
1557819561734,DISCHARGING,303,57.0,UNDEFINED
1557819802608,DISCHARGING,312,56.0,UNDEFINED
1557820073607,DISCHARGING,314,55.0,UNDEFINED
1557820404960,DISCHARGING,311,54.0,UNDEFINED
1557820766383,DISCHARGING,314,53.0,UNDEFINED
1557820977273,DISCHARGING,303,53.0,UNDEFINED
1557821157932,DISCHARGING,300,52.0,UNDEFINED
1557821489174,DISCHARGING,311,51.0,UNDEFINED
1557821549425,DISCHARGING,326,51.0,UNDEFINED
1557821730066,DISCHARGING,337,51.0,UNDEFINED
1557821820429,DISCHARGING,337,51.0,UNDEFINED
1557821850539,DISCHARGING,338,50.0,UNDEFINED
1557821970958,DISCHARGING,342,50.0,UNDEFINED
1557822031246,DISCHARGING,341,49.0,UNDEFINED
1557822211905,DISCHARGING,339,48.0,UNDEFINED
1557822452832,DISCHARGING,334,47.0,UNDEFINED
1557822723851,DISCHARGING,331,46.0,UNDEFINED
1557822784091,DISCHARGING,332,46.0,UNDEFINED
1557822814190,DISCHARGING,332,46.0,UNDEFINED
1557822822065,CHARGING,329,46.0,AC
1557822831959,CHARGING,329,46.0,AC
1557822842082,CHARGING,330,46.0,AC
1557822852179,CHARGING,331,46.0,AC
1557822862299,CHARGING,332,46.0,AC
1557822872421,CHARGING,332,46.0,AC
1557822882534,CHARGING,332,46.0,AC
1557822892660,CHARGING,333,46.0,AC
1557822902772,CHARGING,333,46.0,AC
1557822912872,CHARGING,333,46.0,AC
1557822923001,CHARGING,334,46.0,AC
1557822933147,CHARGING,334,46.0,AC
1557822943310,CHARGING,335,46.0,AC
1557822953381,CHARGING,335,46.0,AC
1557822963460,CHARGING,335,46.0,AC
1557822973569,CHARGING,335,46.0,AC
1557822983695,CHARGING,335,46.0,AC
1557822993797,CHARGING,335,46.0,AC
1557823000461,CHARGING,335,46.0,AC
1557823000598,CHARGING,335,46.0,AC
1557823001581,CHARGING,335,46.0,AC
1557823001684,CHARGING,335,46.0,AC
1557823011830,CHARGING,335,46.0,AC
1557823021956,CHARGING,335,46.0,AC
1557823032058,CHARGING,334,46.0,AC
1557823042168,CHARGING,334,46.0,AC
1557823052271,CHARGING,334,46.0,AC
1557823062369,CHARGING,335,46.0,AC
1557823072488,CHARGING,334,46.0,AC
1557823082594,CHARGING,334,46.0,AC
1557823092721,CHARGING,335,46.0,AC
1557823102869,CHARGING,335,46.0,AC
1557823112977,CHARGING,335,46.0,AC
1557823123098,CHARGING,336,46.0,AC
1557823133197,CHARGING,336,46.0,AC
1557823143337,CHARGING,336,46.0,AC
1557823153437,CHARGING,336,46.0,AC
1557823163608,CHARGING,337,46.0,AC
1557823173665,CHARGING,337,46.0,AC
1557823183785,CHARGING,337,45.0,AC
