timestamp,status,temperature,level,plugged
1557448284154,FULL,254,100.0,AC
1557452775602,DISCHARGING,258,100.0,UNDEFINED
1557453091250,DISCHARGING,269,100.0,UNDEFINED
1557454259374,DISCHARGING,270,100.0,UNDEFINED
1557454289439,DISCHARGING,272,99.0,UNDEFINED
1557454316083,DISCHARGING,273,99.0,UNDEFINED
1557455340161,DISCHARGING,262,99.0,UNDEFINED
1557455549674,DISCHARGING,268,98.0,UNDEFINED
1557455640685,DISCHARGING,271,98.0,UNDEFINED
1557456578247,DISCHARGING,276,97.0,UNDEFINED
1557457120342,DISCHARGING,291,97.0,UNDEFINED
1557457180609,DISCHARGING,304,96.0,UNDEFINED
1557457722667,DISCHARGING,312,95.0,UNDEFINED
1557458415482,DISCHARGING,300,95.0,UNDEFINED
1557458445598,DISCHARGING,299,94.0,UNDEFINED
1557458837037,DISCHARGING,293,94.0,UNDEFINED
1557458867132,DISCHARGING,293,94.0,UNDEFINED
1557459017673,DISCHARGING,291,93.0,UNDEFINED
1557459318885,DISCHARGING,288,93.0,UNDEFINED
1557459349036,DISCHARGING,292,93.0,UNDEFINED
1557459469460,DISCHARGING,305,92.0,UNDEFINED
1557459891066,DISCHARGING,316,92.0,UNDEFINED
1557460222375,DISCHARGING,317,91.0,UNDEFINED
1557460463287,DISCHARGING,307,90.0,UNDEFINED
1557460734271,DISCHARGING,302,89.0,UNDEFINED
1557460854714,DISCHARGING,314,89.0,UNDEFINED
1557461005149,DISCHARGING,325,88.0,UNDEFINED
1557461065356,DISCHARGING,337,88.0,UNDEFINED
1557461125529,DISCHARGING,348,88.0,UNDEFINED
1557461185715,DISCHARGING,358,87.0,UNDEFINED
1557461245956,DISCHARGING,369,87.0,UNDEFINED
1557461336196,DISCHARGING,375,87.0,UNDEFINED
1557461366311,DISCHARGING,376,87.0,UNDEFINED
1557461396441,DISCHARGING,377,86.0,UNDEFINED
1557461546944,DISCHARGING,375,85.0,UNDEFINED
1557461637265,DISCHARGING,370,85.0,UNDEFINED
1557461727586,DISCHARGING,369,84.0,UNDEFINED
1557461848004,DISCHARGING,364,83.0,UNDEFINED
1557461968428,DISCHARGING,351,83.0,UNDEFINED
1557461998538,DISCHARGING,348,82.0,UNDEFINED
1557462179187,DISCHARGING,357,81.0,UNDEFINED
1557462329748,DISCHARGING,356,80.0,UNDEFINED
1557462420059,DISCHARGING,372,80.0,UNDEFINED
1557462480287,DISCHARGING,370,79.0,UNDEFINED
1557462600742,DISCHARGING,357,79.0,UNDEFINED
1557462661000,DISCHARGING,361,78.0,UNDEFINED
1557462781449,DISCHARGING,375,78.0,UNDEFINED
1557462841632,DISCHARGING,378,77.0,UNDEFINED
1557462901874,DISCHARGING,389,77.0,UNDEFINED
1557462962089,DISCHARGING,396,76.0,UNDEFINED
1557463142829,DISCHARGING,383,75.0,UNDEFINED
1557463323501,DISCHARGING,374,74.0,UNDEFINED
1557463473952,DISCHARGING,379,74.0,UNDEFINED
1557463504051,DISCHARGING,375,74.0,UNDEFINED
1557463684674,DISCHARGING,367,73.0,UNDEFINED
1557463805172,DISCHARGING,360,73.0,UNDEFINED
1557463865485,DISCHARGING,362,73.0,UNDEFINED
1557463895573,DISCHARGING,363,72.0,UNDEFINED
1557464106292,DISCHARGING,352,72.0,UNDEFINED
1557464196633,DISCHARGING,348,72.0,UNDEFINED
1557464226752,DISCHARGING,350,71.0,UNDEFINED
1557464347294,DISCHARGING,346,71.0,UNDEFINED
1557464648483,DISCHARGING,335,71.0,UNDEFINED
1557464708786,DISCHARGING,333,70.0,UNDEFINED
1557465100166,DISCHARGING,331,69.0,UNDEFINED
1557465341042,DISCHARGING,334,68.0,UNDEFINED
1557465491570,DISCHARGING,320,68.0,UNDEFINED
