timestamp,status,temperature,level,plugged
1557279416288,DISCHARGING,230,42.0,UNDEFINED
1557279693192,DISCHARGING,230,42.0,UNDEFINED
1557279760151,DISCHARGING,240,42.0,UNDEFINED
1557280016276,DISCHARGING,240,42.0,UNDEFINED
1557280032715,DISCHARGING,240,42.0,UNDEFINED
1557280062325,DISCHARGING,240,42.0,UNDEFINED
1557280091961,DISCHARGING,248,41.0,UNDEFINED
1557280273645,DISCHARGING,264,41.0,UNDEFINED
1557280275097,DISCHARGING,256,41.0,UNDEFINED
1557280352759,DISCHARGING,264,40.0,UNDEFINED
1557280469282,DISCHARGING,272,40.0,UNDEFINED
1557280531735,DISCHARGING,280,40.0,UNDEFINED
1557280615826,DISCHARGING,288,40.0,UNDEFINED
1557280693645,DISCHARGING,288,40.0,UNDEFINED
1557280713726,DISCHARGING,288,39.0,UNDEFINED
1557280807093,DISCHARGING,288,39.0,UNDEFINED
1557280893289,DISCHARGING,288,39.0,UNDEFINED
1557281060086,DISCHARGING,296,38.0,UNDEFINED
1557281102221,DISCHARGING,296,38.0,UNDEFINED
1557281215823,DISCHARGING,296,38.0,UNDEFINED
1557281412044,DISCHARGING,296,37.0,UNDEFINED
1557281815856,DISCHARGING,304,37.0,UNDEFINED
1557281873046,DISCHARGING,304,36.0,UNDEFINED
1557282072668,DISCHARGING,304,36.0,UNDEFINED
1557282131968,DISCHARGING,304,35.0,UNDEFINED
1557282191986,DISCHARGING,304,35.0,UNDEFINED
1557282266296,DISCHARGING,312,35.0,UNDEFINED
1557282354133,DISCHARGING,304,35.0,UNDEFINED
1557282357723,DISCHARGING,304,35.0,UNDEFINED
1557282416275,DISCHARGING,296,35.0,UNDEFINED
1557282682814,DISCHARGING,280,35.0,UNDEFINED
1557283016112,DISCHARGING,264,35.0,UNDEFINED
1557283195721,DISCHARGING,264,35.0,UNDEFINED
1557283223584,DISCHARGING,264,35.0,UNDEFINED
1557283230528,DISCHARGING,264,35.0,UNDEFINED
1557283597857,DISCHARGING,256,35.0,UNDEFINED
1557283615831,DISCHARGING,256,34.0,UNDEFINED
1557283885735,DISCHARGING,280,34.0,UNDEFINED
1557283926519,DISCHARGING,280,33.0,UNDEFINED
1557283986258,DISCHARGING,280,33.0,UNDEFINED
1557284023360,DISCHARGING,288,33.0,UNDEFINED
1557284079292,DISCHARGING,280,33.0,UNDEFINED
1557284127834,DISCHARGING,288,33.0,UNDEFINED
1557284215548,DISCHARGING,280,33.0,UNDEFINED
1557284227405,DISCHARGING,280,33.0,UNDEFINED
1557284316785,DISCHARGING,288,32.0,UNDEFINED
1557284367036,DISCHARGING,288,32.0,UNDEFINED
1557284376174,DISCHARGING,288,32.0,UNDEFINED
1557284386453,DISCHARGING,288,32.0,UNDEFINED
1557284438738,DISCHARGING,288,32.0,UNDEFINED
1557284498771,DISCHARGING,288,32.0,UNDEFINED
1557284572113,DISCHARGING,296,32.0,UNDEFINED
1557284815546,DISCHARGING,280,32.0,UNDEFINED
1557284957823,DISCHARGING,272,32.0,UNDEFINED
1557284980767,DISCHARGING,280,32.0,UNDEFINED
1557285259108,DISCHARGING,272,32.0,UNDEFINED
1557285339527,DISCHARGING,264,31.0,UNDEFINED
1557285415553,DISCHARGING,264,31.0,UNDEFINED
1557285669012,DISCHARGING,264,31.0,UNDEFINED
1557286015550,DISCHARGING,256,31.0,UNDEFINED
1557286242156,DISCHARGING,256,31.0,UNDEFINED
1557286602871,DISCHARGING,256,30.0,UNDEFINED
1557286615540,DISCHARGING,256,30.0,UNDEFINED
1557286961955,DISCHARGING,256,30.0,UNDEFINED
1557287215380,DISCHARGING,248,30.0,UNDEFINED
1557287220869,DISCHARGING,256,30.0,UNDEFINED
