timestamp,status,temperature,level,plugged
1557446880367,DISCHARGING,256,38.0,UNDEFINED
1557446975247,DISCHARGING,256,38.0,UNDEFINED
1557447575550,DISCHARGING,248,38.0,UNDEFINED
1557448175578,DISCHARGING,248,38.0,UNDEFINED
1557448775555,DISCHARGING,248,38.0,UNDEFINED
1557449375527,DISCHARGING,248,38.0,UNDEFINED
1557449975570,DISCHARGING,248,38.0,UNDEFINED
1557450575056,DISCHARGING,248,38.0,UNDEFINED
1557451175359,DISCHARGING,248,38.0,UNDEFINED
1557451206361,DISCHARGING,248,38.0,UNDEFINED
1557451218467,DISCHARGING,256,37.0,UNDEFINED
1557451235325,DISCHARGING,264,37.0,UNDEFINED
1557451246381,DISCHARGING,264,37.0,UNDEFINED
1557451257395,DISCHARGING,264,37.0,UNDEFINED
1557451380554,DISCHARGING,272,37.0,UNDEFINED
1557451448339,DISCHARGING,272,37.0,UNDEFINED
1557451457718,DISCHARGING,272,37.0,UNDEFINED
1557451534419,DISCHARGING,280,37.0,UNDEFINED
1557451611968,DISCHARGING,288,36.0,UNDEFINED
1557451681322,DISCHARGING,288,36.0,UNDEFINED
1557451744915,DISCHARGING,288,36.0,UNDEFINED
1557451775057,DISCHARGING,288,36.0,UNDEFINED
1557451912855,DISCHARGING,288,36.0,UNDEFINED
1557451973000,DISCHARGING,296,35.0,UNDEFINED
1557452065800,DISCHARGING,296,35.0,UNDEFINED
1557452125841,DISCHARGING,296,35.0,UNDEFINED
1557452252703,DISCHARGING,296,35.0,UNDEFINED
1557452312756,DISCHARGING,296,35.0,UNDEFINED
1557452334094,DISCHARGING,296,34.0,UNDEFINED
1557452366445,DISCHARGING,296,34.0,UNDEFINED
1557452374882,DISCHARGING,296,34.0,UNDEFINED
1557452435137,DISCHARGING,296,34.0,UNDEFINED
1557452478188,DISCHARGING,296,34.0,UNDEFINED
1557452496549,DISCHARGING,296,34.0,UNDEFINED
1557452556615,DISCHARGING,296,34.0,UNDEFINED
1557452615156,DISCHARGING,304,33.0,UNDEFINED
1557452975151,DISCHARGING,296,32.0,UNDEFINED
1557452987343,DISCHARGING,296,32.0,UNDEFINED
1557452996111,DISCHARGING,296,32.0,UNDEFINED
1557453062661,DISCHARGING,296,32.0,UNDEFINED
1557453165464,DISCHARGING,296,32.0,UNDEFINED
1557453225526,DISCHARGING,296,32.0,UNDEFINED
1557453445084,DISCHARGING,296,32.0,UNDEFINED
1557453455178,DISCHARGING,296,31.0,UNDEFINED
1557453515218,DISCHARGING,296,31.0,UNDEFINED
1557453575071,DISCHARGING,296,31.0,UNDEFINED
1557453783157,DISCHARGING,296,30.0,UNDEFINED
1557453972553,DISCHARGING,304,30.0,UNDEFINED
1557454000189,DISCHARGING,304,30.0,UNDEFINED
1557454107409,DISCHARGING,304,30.0,UNDEFINED
1557454167458,DISCHARGING,304,30.0,UNDEFINED
1557454175074,DISCHARGING,304,29.0,UNDEFINED
1557454241606,DISCHARGING,304,29.0,UNDEFINED
1557454249187,DISCHARGING,304,29.0,UNDEFINED
1557454309256,DISCHARGING,304,29.0,UNDEFINED
1557454399720,DISCHARGING,304,28.0,UNDEFINED
1557454540146,DISCHARGING,312,27.0,UNDEFINED
1557454669639,DISCHARGING,312,27.0,UNDEFINED
1557454775381,DISCHARGING,304,27.0,UNDEFINED
1557455092708,DISCHARGING,280,27.0,UNDEFINED
1557455375415,DISCHARGING,272,27.0,UNDEFINED
1557455640438,DISCHARGING,264,26.0,UNDEFINED
1557455651800,DISCHARGING,264,26.0,UNDEFINED
1557455665042,DISCHARGING,264,26.0,UNDEFINED
1557455730538,DISCHARGING,264,26.0,UNDEFINED
1557455974949,DISCHARGING,256,26.0,UNDEFINED
1557456251201,DISCHARGING,248,26.0,UNDEFINED
1557456255973,DISCHARGING,256,26.0,UNDEFINED
1557456304169,DISCHARGING,256,26.0,UNDEFINED
1557456363779,DISCHARGING,264,25.0,UNDEFINED
1557456398632,DISCHARGING,264,25.0,UNDEFINED
1557456574636,DISCHARGING,264,25.0,UNDEFINED
1557456615244,DISCHARGING,272,25.0,UNDEFINED
1557456631319,DISCHARGING,272,25.0,UNDEFINED
1557456633172,DISCHARGING,272,25.0,UNDEFINED
1557456636417,DISCHARGING,272,25.0,UNDEFINED
1557456949755,DISCHARGING,264,25.0,UNDEFINED
1557457048409,DISCHARGING,280,24.0,UNDEFINED
1557457065393,DISCHARGING,280,24.0,UNDEFINED
1557457099708,DISCHARGING,280,24.0,UNDEFINED
1557457174668,DISCHARGING,280,24.0,UNDEFINED
1557457534980,DISCHARGING,264,24.0,UNDEFINED
1557457638571,DISCHARGING,264,24.0,UNDEFINED
1557457643835,DISCHARGING,264,24.0,UNDEFINED
1557457682098,DISCHARGING,264,24.0,UNDEFINED
1557457691041,DISCHARGING,264,23.0,UNDEFINED
1557457765547,DISCHARGING,264,23.0,UNDEFINED
1557457774638,DISCHARGING,264,23.0,UNDEFINED
1557457799835,DISCHARGING,272,23.0,UNDEFINED
1557457821049,DISCHARGING,272,23.0,UNDEFINED
1557457826166,DISCHARGING,272,23.0,UNDEFINED
1557457828110,DISCHARGING,272,23.0,UNDEFINED
1557457838762,DISCHARGING,272,23.0,UNDEFINED
1557457841491,DISCHARGING,280,23.0,UNDEFINED
1557457854114,DISCHARGING,280,23.0,UNDEFINED
1557457882202,DISCHARGING,288,23.0,UNDEFINED
1557457892833,DISCHARGING,288,23.0,UNDEFINED
1557457906787,DISCHARGING,296,22.0,UNDEFINED
1557457917814,DISCHARGING,296,22.0,UNDEFINED
1557457939187,DISCHARGING,296,22.0,UNDEFINED
1557457970765,DISCHARGING,304,22.0,UNDEFINED
1557458015435,DISCHARGING,304,22.0,UNDEFINED
1557458033197,DISCHARGING,312,22.0,UNDEFINED
1557458222727,DISCHARGING,312,22.0,UNDEFINED
1557458230018,DISCHARGING,312,22.0,UNDEFINED
1557458254621,DISCHARGING,312,22.0,UNDEFINED
1557458259490,DISCHARGING,312,22.0,UNDEFINED
