timestamp,status,temperature,level,plugged
1557446450913,DISCHARGING,241,86.0,UNDEFINED
1557446484089,DISCHARGING,240,86.0,UNDEFINED
1557446514273,DISCHARGING,240,85.0,UNDEFINED
1557446544505,DISCHARGING,238,85.0,UNDEFINED
1557446635199,DISCHARGING,237,85.0,UNDEFINED
1557446695655,DISCHARGING,236,85.0,UNDEFINED
1557446756127,DISCHARGING,235,85.0,UNDEFINED
1557446816571,DISCHARGING,237,85.0,UNDEFINED
1557446846803,DISCHARGING,239,85.0,UNDEFINED
1557446877028,DISCHARGING,241,85.0,UNDEFINED
1557446907249,DISCHARGING,242,85.0,UNDEFINED
1557446937478,DISCHARGING,244,85.0,UNDEFINED
1557446967703,DISCHARGING,245,85.0,UNDEFINED
1557447028158,DISCHARGING,248,85.0,UNDEFINED
1557447088607,DISCHARGING,249,85.0,UNDEFINED
1557447118831,DISCHARGING,251,85.0,UNDEFINED
1557447149066,DISCHARGING,252,85.0,UNDEFINED
1557447179280,DISCHARGING,255,85.0,UNDEFINED
1557447209515,DISCHARGING,256,85.0,UNDEFINED
1557447269966,DISCHARGING,258,85.0,UNDEFINED
1557447330430,DISCHARGING,261,85.0,UNDEFINED
1557447360671,DISCHARGING,262,85.0,UNDEFINED
1557447451352,DISCHARGING,265,84.0,UNDEFINED
1557447481574,DISCHARGING,268,84.0,UNDEFINED
1557447511790,DISCHARGING,270,84.0,UNDEFINED
1557447572244,DISCHARGING,268,84.0,UNDEFINED
1557447602471,DISCHARGING,268,84.0,UNDEFINED
1557447632697,DISCHARGING,270,84.0,UNDEFINED
1557447662937,DISCHARGING,271,84.0,UNDEFINED
1557447753613,DISCHARGING,270,84.0,UNDEFINED
1557447783844,DISCHARGING,271,84.0,UNDEFINED
1557447814072,DISCHARGING,274,84.0,UNDEFINED
1557447844302,DISCHARGING,275,84.0,UNDEFINED
1557447874528,DISCHARGING,278,84.0,UNDEFINED
1557447904782,DISCHARGING,279,83.0,UNDEFINED
1557447934991,DISCHARGING,282,83.0,UNDEFINED
1557447965219,DISCHARGING,283,83.0,UNDEFINED
1557447995443,DISCHARGING,285,83.0,UNDEFINED
1557448025679,DISCHARGING,289,83.0,UNDEFINED
1557448055900,DISCHARGING,290,83.0,UNDEFINED
1557448086129,DISCHARGING,292,83.0,UNDEFINED
1557448116354,DISCHARGING,293,83.0,UNDEFINED
1557448146581,DISCHARGING,295,83.0,UNDEFINED
1557448176819,DISCHARGING,297,83.0,UNDEFINED
1557448207043,DISCHARGING,299,83.0,UNDEFINED
1557448237305,DISCHARGING,300,83.0,UNDEFINED
1557448267538,DISCHARGING,302,83.0,UNDEFINED
1557448297753,DISCHARGING,304,82.0,UNDEFINED
1557448327986,DISCHARGING,305,82.0,UNDEFINED
1557448357635,DISCHARGING,307,82.0,UNDEFINED
1557448387850,DISCHARGING,308,82.0,UNDEFINED
1557448418080,DISCHARGING,310,82.0,UNDEFINED
1557448448318,DISCHARGING,312,82.0,UNDEFINED
1557448508784,DISCHARGING,313,82.0,UNDEFINED
1557448539014,DISCHARGING,314,82.0,UNDEFINED
1557448569231,DISCHARGING,313,82.0,UNDEFINED
1557448599464,DISCHARGING,314,82.0,UNDEFINED
1557448629692,DISCHARGING,312,82.0,UNDEFINED
1557448659924,DISCHARGING,311,82.0,UNDEFINED
1557448690165,DISCHARGING,309,82.0,UNDEFINED
1557448720391,DISCHARGING,308,82.0,UNDEFINED
1557448750615,DISCHARGING,307,82.0,UNDEFINED
1557448780833,DISCHARGING,305,82.0,UNDEFINED
1557448849965,CHARGING,307,82.0,AC
1557448859852,CHARGING,307,82.0,AC
1557448870174,CHARGING,308,82.0,AC
1557448880536,CHARGING,309,82.0,AC
1557448890677,CHARGING,309,82.0,AC
1557448900901,CHARGING,308,82.0,AC
1557448911133,CHARGING,308,82.0,AC
1557448921360,CHARGING,308,82.0,AC
1557448941817,CHARGING,308,82.0,AC
1557448952058,CHARGING,307,82.0,AC
1557448962289,CHARGING,306,82.0,AC
1557448972519,CHARGING,305,83.0,AC
1557448982761,CHARGING,304,83.0,AC
1557448992978,CHARGING,304,83.0,AC
1557449003206,CHARGING,303,83.0,AC
1557449013421,CHARGING,303,83.0,AC
1557449023649,CHARGING,302,83.0,AC
1557449033892,CHARGING,301,83.0,AC
1557449044139,CHARGING,301,83.0,AC
1557449054481,CHARGING,301,83.0,AC
1557449064963,CHARGING,300,83.0,AC
1557449075690,CHARGING,300,83.0,AC
1557449085183,CHARGING,300,84.0,AC
1557449095401,CHARGING,300,84.0,AC
1557449105621,CHARGING,300,84.0,AC
1557449115860,CHARGING,300,84.0,AC
1557449126079,CHARGING,300,84.0,AC
1557449136320,CHARGING,300,84.0,AC
1557449146544,CHARGING,299,84.0,AC
1557449156862,CHARGING,299,84.0,AC
1557449167031,CHARGING,298,84.0,AC
1557449177262,CHARGING,298,84.0,AC
1557449187514,CHARGING,297,85.0,AC
1557449197714,CHARGING,297,85.0,AC
1557449207938,CHARGING,297,85.0,AC
1557449218169,CHARGING,297,85.0,AC
1557449228397,CHARGING,297,85.0,AC
1557449238671,CHARGING,297,85.0,AC
1557449248883,CHARGING,297,85.0,AC
1557449259099,CHARGING,297,85.0,AC
1557449269321,CHARGING,297,85.0,AC
1557449279552,CHARGING,297,85.0,AC
1557449289777,CHARGING,297,85.0,AC
1557449300170,CHARGING,297,85.0,AC
1557449310304,CHARGING,297,86.0,AC
1557449320549,CHARGING,297,86.0,AC
1557449330778,CHARGING,297,86.0,AC
1557449341007,CHARGING,297,86.0,AC
1557449351240,CHARGING,297,86.0,AC
1557449361477,CHARGING,297,86.0,AC
1557449371703,CHARGING,297,86.0,AC
1557449381933,CHARGING,297,86.0,AC
1557449392160,CHARGING,297,86.0,AC
1557449402394,CHARGING,297,86.0,AC
1557449412631,CHARGING,297,87.0,AC
1557449422863,CHARGING,297,87.0,AC
1557449433092,CHARGING,296,87.0,AC
1557449443316,CHARGING,296,87.0,AC
1557449453547,CHARGING,296,87.0,AC
1557449463779,CHARGING,296,87.0,AC
1557449474020,CHARGING,296,87.0,AC
1557449484254,CHARGING,296,87.0,AC
1557449494486,CHARGING,296,87.0,AC
1557449504712,CHARGING,296,87.0,AC
1557449514938,CHARGING,296,87.0,AC
1557449525175,CHARGING,296,88.0,AC
1557449535399,CHARGING,295,88.0,AC
1557449545631,CHARGING,295,88.0,AC
1557449555842,CHARGING,295,88.0,AC
1557449566080,CHARGING,294,88.0,AC
1557449576308,CHARGING,294,88.0,AC
1557449586551,CHARGING,296,88.0,AC
1557449596827,CHARGING,296,88.0,AC
1557449607052,CHARGING,296,88.0,AC
1557449617288,CHARGING,296,88.0,AC
1557449627521,CHARGING,296,88.0,AC
1557449637759,CHARGING,296,89.0,AC
1557449648000,CHARGING,296,89.0,AC
1557449658217,CHARGING,296,89.0,AC
1557449668464,CHARGING,296,89.0,AC
1557449678699,CHARGING,296,89.0,AC
1557449688936,CHARGING,296,89.0,AC
1557449699164,CHARGING,296,89.0,AC
1557449719632,CHARGING,297,89.0,AC
1557449729862,CHARGING,297,89.0,AC
1557449740099,CHARGING,296,89.0,AC
1557449750331,CHARGING,296,89.0,AC
1557449760568,CHARGING,296,90.0,AC
1557449781022,CHARGING,296,90.0,AC
1557449791258,CHARGING,296,90.0,AC
1557449801489,CHARGING,296,90.0,AC
1557449811721,CHARGING,296,90.0,AC
1557449821956,CHARGING,296,90.0,AC
1557449832194,CHARGING,296,90.0,AC
1557449842416,CHARGING,296,90.0,AC
1557449852650,CHARGING,295,90.0,AC
1557449862880,CHARGING,295,90.0,AC
1557449873117,CHARGING,294,90.0,AC
1557449883351,CHARGING,294,91.0,AC
1557449893582,CHARGING,294,91.0,AC
1557449903811,CHARGING,293,91.0,AC
1557449914041,CHARGING,293,91.0,AC
1557449934505,CHARGING,293,91.0,AC
1557449944736,CHARGING,293,91.0,AC
1557449954975,CHARGING,293,91.0,AC
