timestamp,Temperature
1557360028842,26.2299995422
1557360058918,26.3400001526
1557360089054,26.5200004578
1557360119069,26.7600002289
1557360149253,26.8199996948
1557360179228,27.0200004578
1557360209309,27.2099990845
1557360239389,27.5100002289
1557360269489,27.8199996948
1557360299556,28.0200004578
1557360329633,28.25
1557360428314,28.5200004578
1557360450059,28.7299995422
1557360480098,28.8500003815
1557360510201,28.8999996185
1557360540275,29.0100002289
1557360570372,29.2099990845
1557360600438,29.4599990845
1557360630514,29.6900005341
1557360660595,29.8500003815
1557360690668,30.1599998474
1557360720760,30.3600006104
1557360750874,30.5
1557360780918,30.6800003052
1557360811017,30.5799999237
1557360841089,30.6000003815
1557360871176,30.6599998474
1557360901242,30.6299991608
1557360931344,30.8199996948
1557360961415,30.8600006104
1557360991508,31.0799999237
1557361021574,31.1700000763
1557361051648,31.2199993134
1557361081745,31.4500007629
1557361111818,31.5200004578
1557361141908,31.5400009155
1557361171983,31.5799999237
1557361202093,31.5400009155
1557361232140,31.6299991608
1557361262253,31.6000003815
1557361292323,31.7399997711
1557361322386,31.9300003052
1557361352472,32.0400009155
1557361382571,31.9099998474
1557361412644,31.9200000763
1557361442740,32.0099983215
1557361472802,32.0999984741
1557361502891,32.2000007629
1557361532968,32.3199996948
1557361563050,32.3600006104
1557361593129,32.4399986267
1557361623224,32.5400009155
1557361653302,32.4799995422
1557361683369,32.4500007629
1557361713464,32.4199981689
1557361743528,32.4000015259
1557361773624,32.3899993896
1557361803713,32.3899993896
1557361833791,32.3400001526
1557361863875,32.3899993896
1557361893950,32.3199996948
1557361924040,32.1500015259
1557361954117,32.3899993896
1557361984200,32.3600006104
1557362014269,32.3300018311
1557362044357,32.2400016785
1557362074426,32.2200012207
1557362104516,32.2900009155
1557362134601,32.3600006104
1557362164687,32.4099998474
1557362194760,32.3699989319
1557362224834,32.4300003052
1557362254940,32.4799995422
1557362285021,32.5200004578
1557362315095,32.4799995422
1557362345179,32.4799995422
1557362375263,32.4599990845
1557362405340,32.4300003052
1557362435410,32.4199981689
1557362465503,32.4500007629
1557362495593,32.4799995422
1557362525658,32.5099983215
1557362555737,32.4599990845
1557362585818,32.5099983215
1557362615909,32.5200004578
1557362645983,32.6399993896
1557362676073,32.6500015259
1557362706147,32.6599998474
1557362736233,32.7000007629
1557362766328,32.75
1557362796401,32.9000015259
1557362826475,33.0200004578
1557362856551,33.0499992371
1557362886636,33.0800018311
1557362916714,33.1100006104
1557362946807,33.0999984741
1557362976896,33.0099983215
1557363006970,32.9900016785
1557363037049,33.0400009155
1557363067145,33.0299987793
1557363097204,33.0299987793
1557363127311,33.1100006104
1557363157372,33.1399993896
1557363187463,33.1800003052
1557363217548,33.1300010681
1557363247631,33.1199989319
1557363277710,33
1557363307778,32.9099998474
1557363337858,32.8199996948
1557363367947,32.9000015259
1557363398023,32.7999992371
1557363428114,32.7900009155
1557363458207,32.7700004578
1557363488274,32.75
1557363518372,32.75
1557363548454,32.7599983215
1557363578523,32.75
1557363608594,32.8100013733
1557363638674,32.9900016785
1557363668776,33.0200004578
1557363698858,32.8800010681
1557363728942,32.9399986267
1557363759005,32.8800010681
1557363789108,33.1199989319
1557363819179,33.0999984741
1557363849248,33.1800003052
1557363879353,33.2299995422
1557363909419,33.2700004578
1557363939507,33.2099990845
1557363969597,33.25
1557363999668,33.2000007629
1557364029740,33.2200012207
1557364059828,33.1800003052
1557364089903,33.1500015259
1557364119989,33.1399993896
1557364150080,33.1199989319
1557364180151,33.2099990845
1557364210236,33.2799987793
1557364240329,33.2999992371
1557364270408,33.3199996948
1557364300498,33.3199996948
1557364330560,33.3499984741
1557364360656,33.4000015259
1557364390727,33.4399986267
1557364421364,33.4799995422
1557364451433,33.4500007629
1557364481529,33.4099998474
1557364511607,33.4599990845
1557364541674,33.4599990845
1557364571769,33.3499984741
1557364601845,33.0099983215
1557364631932,32.9300003052
1557364662022,32.8800010681
1557364692103,32.8400001526
1557364722167,32.9199981689
1557364752267,33.0099983215
1557364782347,33.0999984741
1557364812412,33.1699981689
1557364842504,33.1100006104
1557364872588,33.0800018311
1557364902713,32.9900016785
1557364932763,32.9099998474
1557364962836,32.8800010681
1557364992930,32.8199996948
1557365022999,32.8300018311
1557365053080,32.8499984741
1557365083183,32.9700012207
1557365113226,33
1557365143355,33.0200004578
1557365173404,33.0099983215
1557365203492,33.0099983215
1557365233597,33.0499992371
1557365263641,32.8400001526
1557365293727,32.6599998474
1557365323822,32.25
1557365353900,31.9899997711
1557365383964,31.8999996185
1557365414043,31.8400001526
1557365444168,31.8500003815
1557365474218,31.8700008392
1557365504304,31.7399997711
1557365534370,31.6499996185
1557365564465,31.5699996948
1557365594544,31.4099998474
1557365624631,31.3500003815
1557365654701,31.2800006866
1557365684831,31.25
1557365714876,31.1900005341
1557365744958,31.1800003052
1557365775040,31.1000003815
1557365805125,31.1100006104
1557365835191,31.1100006104
1557365865275,31.0799999237
1557365895370,31.1100006104
1557365925445,31.1000003815
1557365955537,31.1499996185
1557365985628,31.1599998474
1557366015686,31.1900005341
1557366045805,31.1000003815
1557366075840,31.1100006104
1557366105924,31.0300006866
1557366136030,30.9899997711
1557366166104,30.9300003052
1557366196185,30.8600006104
