timestamp,CaloriesToday,Calories
1557446852929,807,5718
1557446854057,807,5718
1557446854962,807,5718
1557446856010,807,5718
1557446857016,807,5718
1557446858057,807,5718
1557446859062,807,5718
1557446860089,807,5718
1557446861120,807,5718
1557446862200,807,5718
1557446863180,807,5718
1557446864525,807,5718
1557446865200,807,5718
1557446866248,807,5718
1557446867247,807,5718
1557446868270,807,5718
1557446869317,807,5718
1557446870330,807,5718
1557446871346,807,5718
1557446872380,807,5718
1557446873426,807,5718
1557446874457,808,5718
1557446875457,808,5718
1557446876470,808,5718
1557446877495,808,5718
1557446878552,808,5718
1557446879526,808,5718
1557446880556,808,5718
1557446881586,808,5718
1557446882614,808,5718
1557446883695,808,5718
1557446884663,808,5718
1557446885701,808,5718
1557446886698,808,5718
1557446887751,808,5718
1557446888781,808,5719
1557446889804,808,5719
1557446890799,808,5719
1557446891861,808,5719
1557446892886,808,5719
1557446893909,808,5719
1557446894897,808,5719
1557446895935,808,5719
1557446896988,808,5719
1557446897966,808,5719
1557446899036,808,5719
1557446900015,808,5719
1557446901041,808,5719
1557446902121,808,5719
1557446903100,808,5719
1557446904112,808,5719
1557446905138,808,5719
1557446906216,808,5719
1557446907185,808,5719
1557446908371,808,5719
1557446909252,808,5719
1557446910255,808,5719
1557446911284,808,5719
1557446912343,809,5719
1557446913347,809,5719
1557446914421,809,5719
1557446915421,809,5719
1557446916412,809,5719
1557446917447,809,5719
1557446918485,809,5719
1557446919482,809,5719
1557446920504,809,5719
1557446921555,809,5720
1557446922558,810,5720
1557446923596,810,5720
1557446924599,810,5720
1557446925629,810,5720
1557446926642,810,5720
1557446927701,810,5720
1557446928722,810,5720
1557446929712,810,5720
1557446930775,810,5720
1557446931774,810,5720
1557446932819,810,5720
1557446933835,810,5720
1557446934840,810,5720
1557446935869,810,5720
1557446936908,810,5720
1557446937936,810,5720
1557446938959,810,5720
1557446939983,810,5720
1557446941004,810,5720
1557446942012,810,5721
1557446943032,810,5721
1557446944078,810,5721
1557446945079,811,5721
1557446946113,811,5721
1557446947135,811,5721
1557446948159,811,5721
1557446949187,811,5721
1557446950239,811,5721
1557446951231,811,5721
1557446952240,811,5721
1557446953269,811,5721
1557446954322,811,5721
1557446955316,811,5721
1557446956333,811,5721
1557446957368,811,5721
1557446958415,811,5721
1557446959419,811,5721
1557446960439,811,5721
1557446961470,811,5721
1557446962506,811,5721
1557446963555,811,5722
1557446964576,811,5722
1557446965598,811,5722
1557446966601,811,5722
1557446967616,811,5722
1557446968684,811,5722
1557446969644,812,5722
1557446970689,812,5722
1557446971720,812,5722
1557446972731,812,5722
1557446973752,812,5722
1557446974795,812,5722
1557446975798,812,5722
1557446976812,812,5722
1557446977824,812,5722
1557446978874,812,5722
1557446979905,812,5722
1557446980914,812,5723
1557446981951,812,5723
1557446982989,812,5723
1557446983989,812,5723
1557446985018,812,5723
1557446986056,812,5723
1557446987069,812,5723
1557446988069,812,5723
1557446989114,812,5723
1557446990150,812,5723
1557446991154,813,5723
1557446992177,813,5723
1557446993196,813,5723
1557446994245,813,5723
1557446995250,813,5723
1557446996287,813,5723
1557446997302,813,5723
1557446998311,813,5723
1557446999345,813,5723
1557447000379,813,5723
1557447001398,813,5723
1557447002426,813,5723
1557447003460,813,5723
1557447004475,813,5723
1557447005481,813,5723
1557447006511,813,5723
1557447007540,813,5723
1557447008562,813,5723
1557447009583,813,5723
1557447010611,813,5723
1557447011640,813,5724
1557447012677,813,5724
1557447013693,813,5724
1557447014712,813,5724
1557447015755,813,5724
1557447016756,813,5724
1557447017769,813,5724
1557447018796,813,5724
1557447019848,813,5724
1557447020841,813,5724
1557447021889,813,5724
1557447022904,813,5724
1557447023921,813,5724
1557447024941,813,5724
1557447025991,813,5724
1557447027009,813,5724
1557447028030,813,5724
1557447029044,813,5724
1557447030055,813,5724
1557447031099,813,5724
1557447032132,813,5724
1557447033143,814,5724
1557447034165,814,5724
1557447035190,814,5724
1557447036210,814,5724
1557447037275,814,5724
1557447038275,814,5724
1557447039299,814,5724
1557447040310,814,5724
1557447041348,814,5724
1557447042359,814,5724
1557447043388,814,5725
1557447044417,814,5725
1557447045428,814,5725
1557447046464,814,5725
1557447047465,814,5725
1557447048500,814,5725
1557447049527,814,5725
1557447050544,814,5725
1557447051571,814,5725
1557447052619,814,5725
1557447053631,814,5725
1557447054639,814,5725
1557447055689,814,5725
1557447056679,815,5725
1557447057713,815,5725
1557447058756,815,5725
1557447059773,815,5725
1557447060791,815,5725
1557447061832,815,5725
1557447062845,816,5725
1557447063873,816,5725
1557447064882,816,5725
1557447065930,816,5725
1557447066949,816,5725
1557447067964,816,5725
1557447068998,816,5725
1557447069994,816,5725
1557447071041,816,5726
1557447072092,816,5726
1557447073090,816,5726
1557447074112,816,5726
1557447075137,816,5726
1557447076155,816,5726
1557447077173,816,5726
1557447078199,816,5726
1557447079220,816,5726
1557447080247,816,5726
1557447081281,816,5726
1557447082282,816,5726
1557447083322,816,5726
1557447084399,816,5726
1557447085366,816,5726
1557447086386,816,5726
1557447087412,816,5726
1557447088426,817,5726
1557447089475,817,5726
1557447090483,817,5726
1557447091495,817,5726
1557447092546,817,5726
1557447093567,817,5726
1557447094586,817,5726
1557447095615,817,5726
1557447096623,817,5726
1557447097636,817,5727
1557447098677,817,5727
1557447099696,817,5727
1557447100707,817,5727
1557447101738,817,5727
1557447102783,817,5727
1557447103816,817,5727
1557447104825,817,5727
1557447105855,817,5727
1557447106900,817,5727
1557447107898,817,5727
1557447108938,817,5727
1557447109957,817,5727
1557447110966,817,5727
1557447111994,817,5727
1557447113024,817,5727
1557447114036,817,5727
1557447115050,817,5727
1557447116086,817,5727
1557447117092,817,5727
1557447118140,818,5727
1557447119156,818,5727
1557447120168,818,5728
1557447121200,818,5728
1557447122233,818,5728
1557447123273,818,5728
1557447124288,819,5728
1557447125301,819,5728
1557447126329,819,5729
1557447127357,819,5729
1557447128393,819,5729
1557447129394,819,5729
1557447130428,820,5729
1557447131427,820,5729
1557447132488,820,5730
1557447133502,820,5730
1557447134524,820,5730
1557447135549,820,5730
1557447136585,821,5730
1557447137599,821,5730
1557447138625,821,5731
1557447139646,821,5731
1557447140664,821,5731
1557447141685,821,5731
1557447142708,821,5731
1557447143744,822,5731
1557447144763,822,5731
1557447145782,822,5732
1557447146793,822,5732
1557447147829,822,5732
1557447148872,822,5732
1557447149905,822,5732
1557447150906,822,5732
1557447151921,822,5732
1557447152951,822,5732
1557447153976,823,5732
1557447155017,823,5732
1557447156010,823,5733
1557447157040,823,5733
1557447158081,823,5733
1557447159111,823,5733
1557447160105,823,5733
1557447161145,823,5733
1557447162167,823,5733
1557447163180,823,5733
1557447164222,824,5733
1557447165235,824,5733
1557447166258,824,5733
1557447167285,824,5734
1557447168308,824,5734
1557447169337,824,5734
1557447170375,824,5734
1557447171361,824,5734
1557447172404,824,5734
1557447173430,824,5734
1557447174439,824,5734
1557447175478,824,5734
1557447176499,824,5734
1557447177503,825,5734
1557447178616,825,5734
1557447179576,825,5735
1557447180598,825,5735
1557447181627,825,5735
1557447182653,825,5735
1557447183678,825,5735
1557447184693,825,5735
1557447185704,825,5735
1557447186742,825,5735
1557447187752,825,5735
1557447188801,825,5735
1557447189821,826,5735
1557447190836,826,5735
1557447191873,826,5736
1557447192894,826,5736
1557447193898,826,5736
1557447194944,826,5736
1557447195959,826,5736
1557447196962,826,5736
1557447198017,826,5736
1557447199033,826,5736
1557447200050,826,5736
1557447201088,826,5736
1557447202094,826,5736
1557447203128,826,5736
1557447204157,826,5736
1557447205172,826,5736
1557447206203,826,5736
1557447207235,826,5737
1557447208240,826,5737
1557447209303,826,5737
1557447210315,826,5737
1557447211328,826,5737
1557447212353,826,5737
1557447213381,826,5737
1557447214392,827,5737
1557447215440,827,5737
1557447216440,827,5737
1557447217454,827,5737
1557447218498,827,5737
1557447219565,827,5737
1557447220540,827,5737
1557447221553,827,5737
1557447222598,827,5737
1557447223598,827,5737
1557447224622,827,5738
1557447225647,827,5738
1557447226669,827,5738
1557447227691,827,5738
1557447228743,827,5738
1557447229744,827,5738
1557447230778,828,5738
1557447231794,828,5738
1557447232802,828,5738
1557447233856,828,5738
1557447234865,828,5738
1557447235899,828,5738
1557447236911,828,5739
1557447237955,829,5739
1557447238985,829,5739
1557447240019,829,5739
1557447241029,829,5739
1557447242057,829,5739
1557447243046,829,5739
1557447244116,829,5739
1557447245112,829,5739
1557447246120,829,5739
1557447247185,829,5739
1557447248185,829,5739
1557447249193,829,5739
1557447250251,829,5739
1557447251271,829,5739
1557447252283,829,5739
1557447253307,829,5739
1557447254341,829,5739
1557447255349,829,5739
1557447256389,830,5740
1557447257398,830,5740
1557447258410,830,5740
1557447259452,830,5740
1557447260472,830,5740
1557447261495,830,5740
1557447262534,830,5740
1557447263550,830,5740
1557447264568,830,5740
1557447265612,830,5740
1557447266612,830,5740
1557447267634,830,5740
1557447268683,830,5740
1557447269689,830,5740
1557447270712,830,5740
1557447271748,830,5740
1557447272748,830,5740
1557447273776,830,5740
1557447274836,830,5740
1557447275819,830,5740
1557447276853,830,5740
1557447277876,830,5740
1557447278899,830,5740
1557447279927,830,5740
1557447280959,830,5740
1557447281968,830,5740
1557447282998,830,5740
1557447284073,830,5740
1557447285050,830,5740
1557447286073,830,5741
1557447287100,830,5741
1557447288119,830,5741
1557447289135,830,5741
1557447290184,830,5741
1557447291206,830,5741
1557447292213,830,5741
1557447293260,831,5741
1557447294280,831,5741
1557447295285,831,5741
1557447296346,831,5741
1557447297338,831,5741
1557447298380,831,5741
1557447299402,831,5741
1557447300408,831,5741
1557447301441,831,5741
1557447302482,831,5741
1557447303475,831,5741
1557447304505,831,5741
1557447305552,831,5741
1557447306610,831,5741
1557447307589,831,5741
1557447308593,831,5741
1557447309620,831,5741
1557447310647,831,5741
1557447311685,831,5741
1557447312698,831,5741
1557447313746,831,5741
1557447314774,831,5741
1557447315790,831,5741
1557447316792,831,5741
1557447317826,831,5741
1557447318834,831,5741
1557447319870,831,5741
1557447320913,831,5741
1557447321911,831,5741
1557447322952,831,5741
1557447323977,831,5741
1557447324992,831,5741
1557447326007,831,5741
1557447327044,831,5742
1557447328081,831,5742
1557447329096,831,5742
1557447330114,831,5742
1557447331142,831,5742
1557447332164,831,5742
1557447333178,832,5742
1557447334222,832,5742
1557447335237,832,5742
1557447336250,832,5742
1557447337291,832,5742
1557447338322,832,5742
1557447339323,832,5742
1557447340350,832,5742
1557447341386,832,5742
1557447342405,832,5742
1557447343441,832,5742
1557447344452,832,5742
1557447345481,832,5742
1557447346508,832,5742
1557447347545,832,5742
1557447348565,832,5742
1557447349605,832,5742
1557447350592,832,5742
1557447351631,832,5742
1557447352632,832,5742
1557447353667,832,5742
1557447354693,832,5742
1557447355725,832,5742
1557447356733,832,5742
1557447357816,832,5742
1557447358798,832,5742
1557447359814,832,5742
1557447360840,832,5742
1557447361859,832,5742
1557447362885,832,5742
1557447363906,832,5742
1557447364918,832,5743
1557447365966,832,5743
1557447366977,832,5743
1557447368009,832,5743
1557447369042,832,5743
1557447370054,833,5743
1557447371067,833,5743
1557447372123,833,5743
1557447373142,833,5743
1557447374153,833,5743
1557447375187,833,5743
1557447376204,833,5743
1557447377219,833,5743
1557447378257,833,5743
1557447379298,833,5743
1557447380290,833,5743
1557447381320,833,5743
1557447382367,833,5743
1557447383375,833,5743
1557447384399,833,5743
1557447385435,833,5743
1557447386433,833,5743
1557447387503,833,5743
1557447388504,833,5743
1557447389505,833,5743
1557447390541,833,5743
1557447391563,833,5743
1557447392588,833,5743
1557447393618,833,5743
1557447394658,833,5743
1557447395666,833,5743
1557447396685,833,5743
1557447397749,833,5743
1557447398741,833,5743
1557447399770,833,5743
1557447400795,833,5743
1557447401793,833,5743
1557447402825,833,5743
1557447403864,833,5744
1557447404865,833,5744
1557447405911,833,5744
1557447406937,833,5744
1557447407972,833,5744
1557447408961,834,5744
1557447410002,834,5744
1557447411028,834,5744
1557447412037,834,5744
1557447413084,834,5744
1557447414101,834,5744
1557447415122,834,5744
1557447416140,834,5744
1557447417165,834,5744
1557447418205,834,5744
1557447419225,834,5744
1557447420232,834,5744
1557447421264,834,5744
1557447422275,834,5744
1557447423309,834,5744
1557447424350,834,5744
1557447425370,834,5744
1557447426385,834,5744
1557447427413,834,5744
1557447428466,834,5744
1557447429450,834,5744
1557447430486,834,5744
1557447431489,834,5744
1557447432529,834,5744
1557447433556,834,5744
1557447434600,834,5744
1557447435612,834,5744
1557447436627,834,5744
1557447437668,834,5744
1557447438671,834,5744
1557447439708,834,5744
1557447440730,834,5744
1557447441738,834,5744
1557447442765,834,5745
1557447443799,834,5745
1557447444806,834,5745
1557447445846,834,5745
1557447446867,834,5745
1557447447887,834,5745
1557447448941,835,5745
1557447449933,835,5745
1557447450960,835,5745
1557447451991,835,5745
1557447453013,835,5745
1557447454035,835,5745
1557447455117,835,5745
1557447456099,835,5745
1557447457109,835,5745
1557447458117,835,5745
1557447459163,835,5745
1557447460173,835,5745
1557447461207,835,5745
1557447462235,835,5745
1557447463233,835,5745
1557447464260,835,5745
1557447465294,835,5745
1557447466333,835,5745
1557447467345,835,5745
1557447468365,835,5745
1557447469407,835,5745
1557447470420,835,5745
1557447471472,835,5745
1557447472480,835,5745
1557447473502,835,5745
1557447474535,835,5745
1557447475538,835,5745
1557447476560,835,5745
1557447477585,835,5745
1557447478605,835,5745
1557447479639,835,5745
1557447480669,835,5745
1557447481674,835,5745
1557447482718,835,5745
1557447483801,835,5745
1557447484761,835,5746
1557447485800,835,5746
1557447486800,835,5746
1557447487816,835,5746
1557447488861,835,5746
1557447489870,835,5746
1557447490913,835,5746
1557447491932,836,5746
1557447492956,836,5746
1557447493982,836,5746
1557447494996,836,5746
1557447496023,836,5746
1557447497054,836,5746
1557447498082,836,5746
1557447499099,836,5746
1557447500111,836,5746
1557447501135,836,5746
1557447502170,836,5746
1557447503174,836,5746
1557447504232,836,5746
1557447505232,836,5746
1557447506264,836,5746
1557447507281,836,5746
1557447508304,836,5746
1557447509320,836,5746
1557447510344,836,5746
1557447511396,836,5746
1557447512393,836,5746
1557447513428,836,5746
1557447514479,836,5746
1557447515460,836,5746
1557447516511,836,5746
1557447517533,836,5746
1557447518536,836,5746
1557447519559,836,5747
1557447520598,836,5747
1557447521622,836,5747
1557447522649,836,5747
1557447523675,836,5747
