timestamp,status,temperature,level,plugged
1557792014746,DISCHARGING,282,98.0,UNDEFINED
1557792075169,DISCHARGING,279,98.0,UNDEFINED
1557792105396,DISCHARGING,275,98.0,UNDEFINED
1557792135611,DISCHARGING,274,98.0,UNDEFINED
1557792165833,DISCHARGING,275,98.0,UNDEFINED
1557792226276,DISCHARGING,276,98.0,UNDEFINED
1557792256562,DISCHARGING,277,98.0,UNDEFINED
1557792377425,DISCHARGING,274,98.0,UNDEFINED
1557792407634,DISCHARGING,274,98.0,UNDEFINED
1557792468088,DISCHARGING,274,98.0,UNDEFINED
1557792498388,DISCHARGING,275,98.0,UNDEFINED
1557792528620,DISCHARGING,275,98.0,UNDEFINED
1557792558842,DISCHARGING,274,98.0,UNDEFINED
1557792589116,DISCHARGING,273,98.0,UNDEFINED
1557792619423,DISCHARGING,274,98.0,UNDEFINED
1557792649591,DISCHARGING,275,97.0,UNDEFINED
1557792679836,DISCHARGING,277,97.0,UNDEFINED
1557792710159,DISCHARGING,279,97.0,UNDEFINED
1557792740390,DISCHARGING,282,97.0,UNDEFINED
1557792770620,DISCHARGING,285,97.0,UNDEFINED
1557792800910,DISCHARGING,286,97.0,UNDEFINED
1557792831340,DISCHARGING,289,97.0,UNDEFINED
1557792861565,DISCHARGING,292,97.0,UNDEFINED
1557792891843,DISCHARGING,294,97.0,UNDEFINED
1557792922118,DISCHARGING,297,97.0,UNDEFINED
1557792952437,DISCHARGING,300,97.0,UNDEFINED
1557792982738,DISCHARGING,301,96.0,UNDEFINED
1557793012999,DISCHARGING,304,96.0,UNDEFINED
1557793043233,DISCHARGING,306,96.0,UNDEFINED
1557793073466,DISCHARGING,308,96.0,UNDEFINED
1557793103699,DISCHARGING,309,96.0,UNDEFINED
1557793133950,DISCHARGING,311,96.0,UNDEFINED
1557793164213,DISCHARGING,312,96.0,UNDEFINED
1557793194439,DISCHARGING,315,96.0,UNDEFINED
1557793254880,DISCHARGING,312,96.0,UNDEFINED
1557793285135,DISCHARGING,309,96.0,UNDEFINED
1557793315348,DISCHARGING,308,95.0,UNDEFINED
1557793345573,DISCHARGING,309,95.0,UNDEFINED
1557793375798,DISCHARGING,309,95.0,UNDEFINED
1557793406029,DISCHARGING,310,95.0,UNDEFINED
1557793436251,DISCHARGING,309,95.0,UNDEFINED
1557793466471,DISCHARGING,308,95.0,UNDEFINED
1557793496692,DISCHARGING,305,95.0,UNDEFINED
1557793526912,DISCHARGING,304,95.0,UNDEFINED
1557793557141,DISCHARGING,301,95.0,UNDEFINED
1557793587355,DISCHARGING,300,95.0,UNDEFINED
1557793647876,DISCHARGING,299,95.0,UNDEFINED
1557793678145,DISCHARGING,300,95.0,UNDEFINED
1557793708427,DISCHARGING,300,95.0,UNDEFINED
1557793738676,DISCHARGING,302,95.0,UNDEFINED
1557793768986,DISCHARGING,304,95.0,UNDEFINED
1557793799221,DISCHARGING,305,95.0,UNDEFINED
1557793829441,DISCHARGING,307,94.0,UNDEFINED
1557793859670,DISCHARGING,308,94.0,UNDEFINED
1557793920295,DISCHARGING,309,94.0,UNDEFINED
1557793950670,DISCHARGING,311,94.0,UNDEFINED
