timestamp,Temperature
1557536328160,29.8199996948
1557536961860,30.0100002289
1557536979564,30.2000007629
1557537009658,30.3099994659
1557537039727,30.4400005341
1557537069816,30.4300003052
1557537099908,30.4400005341
1557537129975,30.4500007629
1557537160068,30.4899997711
1557537190157,30.5100002289
1557537220238,30.4300003052
1557537250300,30.5100002289
1557537280381,30.6200008392
1557537310470,30.7199993134
1557537340552,30.8500003815
1557537370632,30.9599990845
1557537400709,31.0900001526
1557537430805,31.1800003052
1557537460892,31.2800006866
1557537490957,31.3999996185
1557537521055,31.4899997711
1557537551117,31.6399993896
1557539140489,32.9900016785
1557539146060,33.0200004578
1557539176154,33.1300010681
1557539206245,33.2000007629
1557539236320,33.2000007629
1557539266387,33.2999992371
1557539296485,33.3800010681
1557539326568,33.4700012207
1557539356654,33.5800018311
1557539386714,33.6699981689
1557539416796,33.75
1557539446893,33.8100013733
1557539476968,33.8800010681
1557539507061,33.9399986267
1557539537131,33.9799995422
1557539567208,34.0200004578
1557539597310,34.0299987793
1557539627376,34.0699996948
1557539657471,34.0999984741
1557539687551,34.1199989319
1557539717622,34.1599998474
1557539747694,34.1899986267
1557539777782,34.2000007629
1557539807868,34.1899986267
1557539837955,34.1800003052
1557539867612,34.1599998474
1557539897700,34.1399993896
1557539927776,34.0900001526
1557539957858,34.1199989319
1557539987927,34.1500015259
1557540018018,34.1899986267
1557540048092,34.2299995422
1557540078187,34.2700004578
1557540108266,34.2999992371
1557540138338,34.2999992371
1557540168415,34.3300018311
1557540198505,34.3600006104
1557540228599,34.4000015259
1557540258667,34.4099998474
1557540288750,34.4399986267
1557540318837,34.4599990845
1557540348919,34.5
1557540379003,34.5
1557540409086,34.5
1557540439167,34.4900016785
1557540469229,34.4799995422
1557540499319,34.4900016785
1557540529402,34.5
1557540559498,34.5200004578
1557540589558,34.5099983215
1557540619640,34.5499992371
1557540649735,34.5499992371
1557540679823,34.5699996948
1557540709904,34.5800018311
1557540739985,34.5800018311
1557540770070,34.5600013733
1557540800134,34.5699996948
1557540830224,34.5800018311
1557540860293,34.5999984741
1557540890392,34.6399993896
1557540920477,34.6199989319
1557540950547,34.6500015259
1557540980635,34.6800003052
1557541010704,34.6899986267
1557541040798,34.7099990845
1557541070879,34.75
1557541100968,34.7599983215
1557541131049,34.7900009155
1557541161133,34.7799987793
1557541191201,34.7999992371
1557541221294,34.8199996948
1557541251364,34.8499984741
1557541281457,34.8300018311
1557541311532,34.8100013733
1557541341603,34.7599983215
1557541371698,34.7299995422
1557541401769,34.7299995422
1557541431856,34.7200012207
1557541461949,34.7299995422
1557541492033,34.7299995422
1557541522091,34.7099990845
1557541552175,34.7099990845
1557541582268,34.7099990845
1557541612356,34.7400016785
1557541642435,34.75
1557541672502,34.7799987793
1557541702597,34.8100013733
1557541732687,34.8199996948
1557541762747,34.75
1557541792838,34.75
1557541822913,34.75
1557541853009,34.7799987793
